#	Simulation	Obj	init_b10_1	init_bcar1	init_bcar2	init_bcry_1	init_ohb10_1	init_zea_1	k5	kb1	kb2	kc1	kc2	kc4	szea
	gntr_552	32.55570775612432	4.222289522781903	4.4402963382891185	3.3017197358706687	5.21693776555206	1.7372455375985338	2.958122850611642	0.0030866745669789843	0.016628419047122554	0.0058438398311132286	0.0016788257808264615	0.006975985825220812	0.006082690021613121	0.5168313279934554
	gntr_486	32.55570775612435	4.222289520126661	4.440296333753906	3.3017197383152	5.216937818386164	1.7372455798616393	2.958122857513135	0.00308667460793659	0.016628419016170345	0.005843839822327865	0.0016788257695960114	0.006975985952252527	0.006082690565174773	0.5168313302507691
	gntr_337	32.55570775612435	4.222289523716242	4.440296339647524	3.3017197348466754	5.2169377424071905	1.7372455191276095	2.95812284763195	0.0030866745484613056	0.016628419056209414	0.00584383983425238	0.0016788257856344155	0.006975985769636383	0.0060826897838888155	0.5168313271605296
	gntr_403	32.55570775612436	4.222289522897386	4.440296338556842	3.301719733326921	5.216937760581142	1.7372455330837129	2.958122849731435	0.0030866745687053547	0.016628419049059408	0.005843839831523605	0.001678825781827485	0.006975985813308894	0.006082689968163479	0.516831326537661
	gntr_564	32.55570775612437	4.222289520583808	4.4402963345050726	3.3017197378875665	5.216937808939959	1.737245572308768	2.9581228562838673	0.003086674600547607	0.01662841902127386	0.005843839823845892	0.0016788257715938232	0.006975985929545169	0.006082690468024754	0.5168313298645906
	gntr_616	32.55570775612438	4.222289520289867	4.440296334023243	3.301719738164757	5.216937815016627	1.7372455771680742	2.958122857074779	0.0030866746052966576	0.01662841901800113	0.005843839822869592	0.0016788257703088665	0.006975985944152632	0.0060826905305228	0.5168313301139011
	gntr_659	32.5557077561244	4.222289520308689	4.440296334054124	3.301719738147532	5.216937814625026	1.7372455768551598	2.958122857023887	0.0030866746049888973	0.016628419018210862	0.0058438398229320974	0.0016788257703916382	0.006975985943211298	0.0060826905264963335	0.5168313300982261
	gntr_355	32.555707756124406	4.222289520684478	4.440296334670795	3.3017197377828964	5.216937806625238	1.7372455704627	2.958122855983798	0.0030866745987224485	0.016628419022400042	0.005843839824180575	0.001678825772079502	0.006975985923983942	0.006082690444246796	0.5168313297739975
	gntr_409	32.55570775612445	4.222289520129369	4.440296333759256	3.301719738317445	5.216937818378198	1.7372455798550728	2.9581228575120777	0.0030866746079274876	0.016628419016207346	0.005843839822336565	0.0016788257695986362	0.00697598595223279	0.006082690565090202	0.5168313302508846
	gntr_561	32.555707756124455	4.222289520128674	4.440296333778684	3.3017197381631025	5.21693781870735	1.737245580076305	2.9581228575344767	0.0030866746086357175	0.01662841901635985	0.00584383982233277	0.0016788257695356029	0.006975985953019024	0.00608269056827826	0.5168313301613953
	gntr_423	32.555707756124455	4.222289520605347	4.4402963345491	3.301719737755838	5.216937808390205	1.7372455718465425	2.9581228562011956	0.003086674600380564	0.01662841902158245	0.005843839823917785	0.0016788257717086457	0.00697598592822477	0.0060826904622727634	0.5168313297831814
	gntr_443	32.55570775612448	4.222289520989487	4.440296335188092	3.3017197374897305	5.216937799970232	1.7372455651401688	2.9581228551193974	0.003086674593485641	0.016628419025927516	0.00584383982519133	0.0016788257734836607	0.006975985907994663	0.006082690375794769	0.5168313295093263
	gntr_460	32.55570775612449	4.222289520413853	4.440296334226254	3.301719738046563	5.216937812396123	1.7372455750742335	2.958122856734141	0.0030866746032416925	0.016628419019379823	0.005843839823281523	0.0016788257708620076	0.00697598593785397	0.006082690503580568	0.5168313300081574
	gntr_529	32.5557077561245	4.222289520130506	4.440296333761945	3.3017197383190022	5.216937818435085	1.7372455798990403	2.958122857518926	0.0030866746079799955	0.016628419016226262	0.005843839822340073	0.0016788257695880392	0.006975985952368458	0.006082690565666013	0.5168313302511092
	gntr_682	32.555707756124505	4.222289519982434	4.440296333505962	3.301719738409597	5.216937820860927	1.7372455818457577	2.958122857836508	0.0030866746098774807	0.01662841901447739	0.005843839821851977	0.0016788257690625572	0.006975985958207434	0.006082690590670071	0.5168313303530018
	gntr_512	32.555707756124505	4.222289519940797	4.4402963334497665	3.3017197384859394	5.216937821772939	1.7372455825793902	2.958122857957855	0.0030866746105156287	0.016628419014104657	0.0058438398217110716	0.001678825768872568	0.006975985960400822	0.006082690600060595	0.5168313304064026
	gntr_650	32.55570775612451	4.222289520200678	4.440296333873655	3.301719738267579	5.216937816938962	1.737245578707937	2.958122857326375	0.003086674606764234	0.01662841901698197	0.005843839822573523	0.0016788257699033211	0.006975985948772361	0.006082690550304552	0.5168313302004484
	gntr_607	32.55570775612453	4.2222895197493155	4.4402963331257626	3.3017197386613364	5.216937826108775	1.7372455860373655	2.9581228585186	0.003086674613975922	0.016628419011896208	0.005843839821076351	0.0016788257679603367	0.0069759859708169916	0.006082690644608445	0.5168313305674209
	gntr_655	32.55570775612461	4.222289519945746	4.440296333454595	3.301719738495965	5.216937822203261	1.7372455829143185	2.958122858010427	0.003086674610906235	0.01662841901413493	0.00584383982172717	0.00167882576878981	0.006975985961427121	0.006082690604433292	0.5168313304102642
	gntr_644	32.555707756124654	4.2222895187854945	4.44029633159877	3.3017197398522575	5.2169378452086175	1.7372456013779443	2.9581228610387655	0.0030866746280979857	0.01662841900155989	0.005843839817863203	0.0016788257639183042	0.006975986016752791	0.006082690841329315	0.5168313315315995
