Stot_molecules,R_active_MAPK_molecules
9.587318855131640305e+01,7.396449704142011115e+02
9.772746621365556052e+01,7.396449704142011115e+02
9.961760735045514537e+01,7.396449704142011115e+02
1.015443055950509290e+02,8.875739644970414020e+02
1.035082679962999634e+02,8.875739644970414020e+02
1.055102152780493441e+02,8.875739644970414020e+02
1.075508821036234508e+02,8.875739644970414020e+02
1.096310173454264998e+02,8.875739644970414020e+02
1.117513843597595127e+02,8.875739644970414020e+02
1.139127612669525575e+02,8.875739644970414020e+02
1.161159412369149067e+02,8.875739644970414020e+02
1.183617327802080723e+02,8.875739644970414020e+02
1.206509600447484729e+02,8.875739644970414020e+02
1.229844631182485699e+02,8.875739644970414020e+02
1.253630983365075338e+02,8.875739644970414020e+02
1.277877385976644717e+02,8.875739644970414020e+02
1.302592736825297663e+02,8.875739644970414020e+02
1.327786105811117352e+02,8.875739644970414020e+02
1.353466738254587369e+02,8.875739644970414020e+02
1.379644058289387374e+02,8.875739644970414020e+02
1.406327672320808233e+02,8.875739644970414020e+02
1.433527372551056658e+02,8.875739644970414020e+02
1.461253140572742666e+02,8.875739644970414020e+02
1.489515151031867788e+02,8.875739644970414020e+02
1.518323775361659216e+02,8.875739644970414020e+02
1.547689585588620105e+02,8.875739644970414020e+02
1.577623358212191818e+02,8.875739644970414020e+02
1.608136078159453746e+02,8.875739644970414020e+02
1.639238942816309077e+02,8.875739644970414020e+02
1.670943366136638986e+02,8.875739644970414020e+02
1.703260982830930459e+02,8.875739644970414020e+02
1.736203652635916796e+02,8.875739644970414020e+02
1.769783464666798238e+02,8.875739644970414020e+02
1.804012741853634623e+02,8.875739644970414020e+02
1.838904045463547448e+02,8.875739644970414020e+02
1.874470179710381785e+02,1.035502958579881806e+03
1.910724196453523689e+02,1.035502958579881806e+03
1.947679399987599425e+02,1.035502958579881806e+03
1.985349351924809014e+02,1.035502958579881806e+03
2.023747876171692042e+02,1.035502958579881806e+03
2.062889064002144721e+02,1.035502958579881806e+03
2.102787279228557793e+02,1.035502958579881806e+03
2.143457163472967011e+02,1.035502958579881806e+03
2.184913641540152298e+02,1.035502958579881806e+03
2.227171926894659748e+02,1.035502958579881806e+03
2.270247527243751620e+02,1.035502958579881806e+03
2.314156250228338081e+02,1.035502958579881806e+03
2.358914209223976854e+02,1.035502958579881806e+03
2.404537829254067276e+02,1.035502958579881806e+03
2.451043853017413596e+02,1.035502958579881806e+03
2.498449347032366461e+02,1.035502958579881806e+03
2.546771707899797548e+02,1.035502958579881806e+03
2.596028668687208096e+02,1.035502958579881806e+03
2.646238305436299356e+02,1.035502958579881806e+03
2.697419043796434153e+02,1.035502958579881806e+03
2.749589665786363639e+02,1.035502958579881806e+03
2.802769316686753314e+02,1.035502958579881806e+03
2.856977512066007421e+02,1.035502958579881806e+03
2.912234144941983232e+02,1.035502958579881806e+03
2.968559493082218523e+02,1.035502958579881806e+03
3.025974226445351292e+02,1.035502958579881806e+03
3.084499414766466998e+02,1.035502958579881806e+03
3.144156535289149019e+02,1.035502958579881806e+03
3.204967480647076172e+02,1.035502958579881806e+03
3.266954566898060079e+02,1.035502958579881806e+03
3.330140541713464017e+02,1.035502958579881806e+03
3.394548592726017091e+02,1.035502958579881806e+03
3.460202356039079064e+02,1.183431952662721869e+03
3.527125924900485074e+02,1.183431952662721869e+03
3.595343858544150066e+02,1.183431952662721869e+03
3.664881191202678679e+02,1.183431952662721869e+03
3.735763441294283780e+02,1.183431952662721869e+03
3.808016620787396391e+02,1.183431952662721869e+03
3.881667244746386132e+02,1.183431952662721869e+03
3.956742341061913635e+02,1.183431952662721869e+03
4.033269460369472199e+02,1.331360946745562160e+03
4.111276686159764608e+02,1.331360946745562160e+03
4.190792645084624155e+02,1.331360946745562160e+03
4.271846517462262796e+02,1.331360946745562160e+03
4.354468047985697581e+02,1.331360946745562160e+03
4.438687556638292335e+02,1.331360946745562160e+03
4.524535949820414658e+02,1.331360946745562160e+03
4.612044731691290735e+02,1.331360946745562160e+03
4.701246015730223462e+02,1.331360946745562160e+03
4.792172536521419488e+02,1.331360946745562160e+03
4.884857661766738488e+02,1.331360946745562160e+03
4.979335404530786491e+02,1.331360946745562160e+03
5.075640435722838220e+02,1.331360946745562160e+03
5.173808096820170022e+02,1.331360946745562160e+03
5.273874412837485579e+02,1.331360946745562160e+03
5.375876105547143879e+02,1.331360946745562160e+03
5.479850606955150170e+02,1.331360946745562160e+03
5.585836073037712595e+02,1.331360946745562160e+03
5.693871397743515672e+02,1.331360946745562160e+03
5.803996227266801498e+02,1.331360946745562160e+03
5.916250974596511014e+02,1.331360946745562160e+03
6.030676834346807027e+02,1.331360946745562160e+03
6.147315797874446162e+02,1.331360946745562160e+03
6.266210668688531769e+02,1.331360946745562160e+03
6.387405078158299148e+02,1.331360946745562160e+03
6.510943501524714065e+02,1.331360946745562160e+03
6.636871274221742851e+02,1.331360946745562160e+03
6.765234608513296735e+02,1.331360946745562160e+03
6.896080610451946313e+02,1.331360946745562160e+03
7.029457297165633918e+02,1.331360946745562160e+03
7.165413614478731006e+02,1.331360946745562160e+03
7.303999454873901414e+02,1.331360946745562160e+03
7.445265675801359748e+02,1.331360946745562160e+03
7.589264118342251777e+02,1.331360946745562160e+03
7.736047626233008714e+02,1.331360946745562160e+03
7.885670065257634178e+02,1.331360946745562160e+03
8.038186343015072453e+02,1.331360946745562160e+03
8.193652429068886249e+02,1.331360946745562160e+03
8.352125375486655230e+02,1.331360946745562160e+03
8.513663337776616800e+02,1.331360946745562160e+03
8.678325596229251460e+02,1.479289940828402223e+03
8.846172577671626414e+02,1.479289940828402223e+03
9.017265877642491887e+02,1.479289940828402223e+03
9.191668282996266726e+02,1.479289940828402223e+03
9.369443794944203319e+02,1.479289940828402223e+03
9.550657652541189009e+02,1.479289940828402223e+03
9.735376356626811685e+02,1.479289940828402223e+03
9.923667694229455947e+02,1.479289940828402223e+03
1.011560076344240997e+03,1.627218934911242513e+03
1.031124599878109166e+03,1.627218934911242513e+03
1.051067519703071412e+03,1.627218934911242513e+03
1.071396154359385491e+03,1.627218934911242513e+03
1.092117963934763566e+03,1.627218934911242513e+03
1.113240552802031743e+03,1.627218934911242513e+03
1.134771672409741541e+03,1.775147928994082804e+03
1.156719224126751214e+03,1.775147928994082804e+03
1.179091262141826292e+03,1.923076923076923094e+03
1.201895996419320682e+03,1.923076923076923094e+03
1.225141795712021803e+03,1.923076923076923094e+03
1.248837190632270449e+03,1.923076923076923094e+03
1.272990876782474288e+03,2.071005917159763612e+03
1.297611717946172803e+03,2.071005917159763612e+03
1.322708749340818031e+03,2.218934911242603448e+03
1.348291180933467558e+03,2.218934911242603448e+03
1.374368400820606439e+03,2.218934911242603448e+03
1.400949978673338137e+03,2.218934911242603448e+03
1.428045669249208004e+03,2.218934911242603448e+03
1.455665415971949187e+03,2.366863905325443739e+03
1.483819354580465188e+03,2.366863905325443739e+03
1.512517816848384427e+03,2.514792899408284029e+03
1.541771334375557899e+03,2.514792899408284029e+03
1.571590642452885731e+03,2.514792899408284029e+03
1.601986684001893082e+03,2.514792899408284029e+03
1.632970613590502808e+03,2.514792899408284029e+03
1.664553801526475127e+03,2.514792899408284029e+03
1.696747838030019466e+03,2.810650887573964610e+03
1.729564537487107827e+03,2.810650887573964610e+03
1.763015942785052175e+03,2.810650887573964610e+03
1.797114329731933822e+03,2.810650887573964610e+03
1.831872211561512131e+03,2.810650887573964610e+03
1.867302343525259175e+03,2.810650887573964610e+03
1.903417727573210414e+03,2.810650887573964610e+03
1.940231617125347611e+03,2.958579881656804446e+03
1.977757521935262275e+03,3.106508875739644736e+03
2.016009213047891535e+03,3.106508875739644736e+03
2.055000727853136141e+03,3.106508875739644736e+03
2.094746375237223674e+03,3.106508875739644736e+03
2.135260740833703949e+03,3.254437869822485027e+03
2.176558692376000181e+03,3.402366863905325317e+03
2.218655385153490442e+03,3.402366863905325317e+03
2.261566267573100049e+03,3.402366863905325317e+03
2.305307086828484444e+03,3.698224852071005898e+03
2.349893894678837569e+03,3.698224852071005898e+03
2.395343053339476683e+03,3.698224852071005898e+03
2.441671241486356394e+03,3.698224852071005898e+03
2.488895460376716073e+03,3.846153846153846189e+03
2.537033040088103462e+03,3.994082840236686479e+03
2.586101645878070940e+03,3.994082840236686479e+03
2.636119284666870954e+03,3.994082840236686479e+03
2.687104311645533471e+03,4.142011834319527225e+03
2.739075437011751546e+03,4.289940828402366606e+03
2.792051732836044721e+03,4.289940828402366606e+03
2.846052640060717749e+03,4.289940828402366606e+03
2.901097975634189879e+03,4.437869822485206896e+03
2.957207939783306301e+03,4.585798816568047187e+03
3.014403123426302955e+03,4.585798816568047187e+03
3.072704515729146351e+03,4.585798816568047187e+03
3.132133511808019193e+03,4.881656804733727768e+03
3.192711920580778951e+03,4.881656804733727768e+03
3.254461972770271586e+03,4.881656804733727768e+03
3.317406329062438544e+03,5.177514792899408349e+03
3.381568088422204710e+03,5.177514792899408349e+03
3.446970796570207767e+03,5.325443786982248639e+03
3.513638454623474445e+03,5.473372781065088930e+03
3.581595527903215043e+03,5.473372781065088930e+03
3.650866954912967685e+03,5.473372781065088930e+03
3.721478156490391029e+03,5.621301775147929220e+03
3.793455045136058743e+03,5.769230769230769511e+03
3.866824034522685452e+03,5.769230769230769511e+03
3.941612049188263882e+03,5.917159763313608892e+03
4.017846534416681607e+03,6.065088757396449182e+03
4.095555466309438543e+03,6.065088757396449182e+03
4.174767362052154567e+03,6.360946745562130673e+03
4.255511290379648926e+03,6.360946745562130673e+03
4.337816882243420878e+03,6.656804733727811254e+03
4.421714341685446016e+03,6.656804733727811254e+03
4.507234456922286881e+03,6.952662721893490925e+03
4.594408611643582844e+03,6.952662721893490925e+03
4.683268796529050633e+03,6.952662721893490925e+03
4.773847620988254675e+03,7.248520710059171506e+03
4.866178325127413700e+03,7.248520710059171506e+03
4.960294791947676458e+03,7.544378698224852087e+03
5.056231559779307645e+03,7.544378698224852087e+03
5.154023834956373321e+03,7.840236686390532668e+03
5.253707504736562441e+03,7.840236686390532668e+03
5.355319150470888417e+03,8.136094674556213249e+03
5.458896061028109216e+03,8.136094674556213249e+03
5.564476246478785470e+03,8.431952662721892921e+03
5.672098452044001533e+03,8.431952662721892921e+03
5.781802172313867231e+03,8.727810650887573502e+03
5.893627665741022611e+03,8.727810650887573502e+03
6.007615969414454412e+03,9.023668639053254083e+03
6.123808914119058500e+03,9.023668639053254083e+03
6.242249139686465242e+03,9.319526627218934664e+03
6.362980110642760337e+03,9.615384615384615245e+03
6.486046132158859109e+03,9.615384615384615245e+03
6.611492366309365025e+03,9.911242603550295826e+03
6.739364848645877828e+03,1.005917159763313612e+04
6.869710505090890365e+03,1.020710059171597641e+04
7.002577169158377728e+03,1.050295857988165699e+04
7.138013599507478830e+03,1.050295857988165699e+04
7.276069497835667789e+03,1.079881656804733757e+04
7.416795527118008977e+03,1.109467455621301815e+04
7.560243330199166849e+03,1.109467455621301815e+04
7.706465548745004526e+03,1.139053254437869873e+04
7.855515842560729652e+03,1.168639053254437931e+04
8.007448909282664317e+03,1.183431952662721778e+04
8.162320504450874068e+03,1.198224852071005989e+04
8.320187461970024742e+03,1.227810650887574047e+04
8.481107714965964988e+03,1.257396449704142105e+04
8.645140317045701522e+03,1.286982248520709982e+04
8.812345463968556942e+03,1.286982248520709982e+04
8.982784515736469984e+03,1.316568047337278222e+04
9.156520019111543661e+03,1.346153846153846098e+04
9.333615730569099469e+03,1.375739644970414338e+04
9.514136639694679616e+03,1.405325443786982214e+04
9.698148993033542865e+03,1.420118343195266243e+04
9.885720318401465192e+03,1.434911242603550454e+04
1.007691944966570372e+04,1.479289940828402359e+04
1.027181655200526620e+04,1.494082840236686570e+04
1.047048314765973373e+04,1.523668639053254446e+04
1.067299214217609006e+04,1.553254437869822323e+04
1.087941785116317988e+04,1.582840236686390563e+04
1.108983602756364417e+04,1.612426035502958439e+04
1.130432388945329512e+04,1.642011834319526679e+04
1.152296014837818257e+04,1.671597633136094737e+04
1.174582503823970364e+04,1.686390532544378584e+04
1.197300034473839332e+04,1.715976331360946642e+04
1.220456943538717314e+04,1.760355029585798911e+04
1.244061729010510135e+04,1.789940828402366969e+04
1.268123053240281479e+04,1.819526627218935027e+04
1.292649746117113864e+04,1.849112426035503086e+04
1.317650808308451997e+04,1.893491124260354991e+04
1.343135414563116501e+04,1.908284023668639202e+04
1.369112917078201281e+04,1.967455621301775318e+04
1.395592848931091066e+04,1.997041420118343012e+04
1.422584927577855342e+04,2.026627218934911434e+04
1.450099058419305948e+04,2.056213017751479128e+04
1.478145338436025486e+04,2.100591715976331398e+04
1.506734059893699850e+04,2.130177514792899456e+04
1.535875714120116209e+04,2.189349112426035572e+04
1.565580995355211053e+04,2.204142011834319419e+04
1.595860804675582403e+04,2.248520710059171688e+04
1.626726253994905164e+04,2.278106508875739746e+04
1.658188670141718467e+04,2.337278106508875862e+04
1.690259599016081484e+04,2.366863905325443557e+04
1.722950809826622935e+04,2.396449704142011979e+04
1.756274299409538071e+04,2.455621301775148095e+04
1.790242296631121644e+04,2.485207100591715789e+04
1.824867266875446148e+04,2.529585798816568058e+04
1.860161916618839678e+04,2.573964497041419963e+04
1.896139198092836887e+04,2.603550295857988021e+04
1.932812314037315082e+04,2.662721893491124501e+04
1.970194722545561308e+04,2.707100591715976407e+04
2.008300142003049405e+04,2.751479289940828676e+04
2.047142556121732196e+04,2.810650887573964428e+04
2.086736219071709274e+04,2.855029585798816697e+04
2.127095660712138852e+04,2.884615384615384392e+04
2.168235691923324703e+04,2.943786982248520872e+04
2.210171410041929994e+04,2.988165680473373141e+04
2.252918204401312323e+04,3.047337278106508893e+04
2.296491761979013609e+04,3.091715976331361162e+04
2.340908073153480291e+04,3.136094674556213067e+04
2.386183437572120965e+04,3.180473372781065336e+04
2.432334470132859497e+04,3.239644970414201089e+04
2.479378107081377311e+04,3.298816568047337205e+04
2.527331612226279685e+04,3.357988165680473321e+04
2.576212583274472127e+04,3.402366863905325590e+04
2.626038958289067887e+04,3.461538461538461706e+04
2.676829022272195289e+04,3.505917159763313975e+04
2.728601413875127400e+04,3.565088757396449364e+04
2.781375132238192964e+04,3.624260355029586208e+04
2.835169543962951138e+04,3.683431952662721596e+04
2.890004390219273046e+04,3.742603550295858440e+04
2.945899793989821046e+04,3.801775147928993829e+04
3.002876267454673143e+04,3.846153846153846098e+04
3.060954719518768252e+04,3.920118343195266061e+04
3.120156463484937194e+04,3.979289940828402177e+04
3.180503224875338856e+04,4.038461538461538294e+04
3.242017149404169322e+04,4.097633136094674410e+04
3.304720811104571476e+04,4.171597633136095101e+04
3.368637220612727106e+04,4.245562130177515064e+04
3.433789833612168877e+04,4.304733727810650453e+04
3.500202559441416815e+04,4.363905325443787297e+04
3.567899769868089788e+04,4.423076923076922685e+04
3.636906308032722154e+04,4.482248520710059529e+04
3.707247497565558297e+04,4.556213017751479492e+04
3.778949151879674173e+04,4.615384615384615608e+04
3.852037583643841208e+04,4.704142011834319419e+04
3.926539614438597346e+04,4.763313609467455535e+04
4.002482584599083930e+04,4.837278106508875499e+04
4.079894363248242735e+04,4.896449704142011615e+04
4.158803358524073701e+04,4.985207100591716153e+04
4.239238528004690306e+04,5.044378698224851541e+04
4.321229389335010637e+04,5.103550295857988385e+04
4.404806031058974622e+04,5.192307692307692923e+04
4.489999123661268095e+04,5.266272189349112887e+04
4.576839930822606402e+04,5.325443786982249003e+04
4.665360320892700838e+04,5.399408284023668966e+04
4.755592778585128690e+04,5.473372781065088930e+04
4.847570416898386611e+04,5.532544378698225046e+04
4.941326989267517638e+04,5.621301775147928856e+04
5.036896901950749452e+04,5.710059171597633394e+04
5.134315226655716106e+04,5.769230769230768783e+04
5.233617713409868884e+04,5.843195266272189474e+04
5.334840803679825331e+04,5.902366863905324863e+04
5.438021643744449830e+04,6.005917159763313248e+04
5.543198098326587206e+04,6.079881656804733939e+04
5.650408764488443558e+04,6.153846153846153902e+04
5.759692985795720597e+04,6.213017751479289291e+04
5.871090866755692696e+04,6.301775147928993829e+04
5.984643287534536648e+04,6.390532544378698367e+04
6.100391918959301256e+04,6.449704142011833756e+04
6.218379237810033374e+04,6.538461538461538294e+04
6.338648542407668720e+04,6.627218934911243559e+04
6.461243968503401265e+04,6.701183431952663523e+04
6.586210505475378886e+04,6.775147928994083486e+04
6.713594012838645722e+04,6.863905325443786569e+04
6.843441237074411765e+04,6.937869822485207987e+04
6.975799828784810961e+04,7.011834319526627951e+04
7.110718360179450247e+04,7.085798816568047914e+04
7.248246342900169839e+04,7.159763313609467878e+04
7.388434246190538397e+04,7.248520710059172416e+04
7.531333515416779846e+04,7.337278106508875499e+04
7.676996590946897049e+04,7.396449704142012342e+04
7.825476927394946688e+04,7.485207100591716880e+04
7.976829013237508480e+04,7.559171597633136844e+04
8.131108390809560660e+04,7.633136094674556807e+04
8.288371676687098807e+04,7.707100591715976771e+04
8.448676582463952946e+04,7.781065088757396734e+04
8.612081935930480540e+04,7.869822485207101272e+04
8.778647702661842050e+04,7.928994082840236661e+04
8.948435008023840783e+04,8.017751479289941199e+04
9.121506159604358254e+04,8.091715976331361162e+04
9.297924670078641793e+04,8.165680473372781125e+04
9.477755280516832136e+04,8.239644970414201089e+04
9.661063984142274421e+04,8.313609467455621052e+04
9.847918050549335021e+04,8.387573964497041015e+04
1.003838605038962560e+05,8.446745562130177859e+04
1.023253788053566677e+05,8.505917159763313248e+04
1.043044478973125078e+05,8.579881656804734666e+04
1.063217940473790950e+05,8.653846153846154630e+04
1.083781575698706147e+05,8.713017751479290018e+04
1.104742930974766350e+05,8.772189349112425407e+04
1.126109698581928242e+05,8.831360946745562251e+04
1.147889719576080242e+05,8.890532544378699095e+04
1.170090986666507670e+05,8.979289940828402177e+04
1.192721647149013297e+05,9.023668639053254446e+04
1.215790005895765498e+05,9.082840236686389835e+04
1.239304528402973374e+05,9.127218934911243559e+04
1.263273843897506886e+05,9.186390532544378948e+04
1.287706748503601848e+05,9.245562130177514337e+04
1.312612208470812184e+05,9.289940828402366606e+04
1.337999363464393246e+05,9.334319526627218875e+04
1.363877529919325316e+05,9.408284023668638838e+04
1.390256204459205037e+05,9.437869822485207987e+04
1.417145067381264817e+05,9.497041420118343376e+04
1.444553986208791612e+05,9.526627218934911070e+04
1.472493019312256365e+05,9.556213017751478765e+04
1.500972419600477733e+05,9.600591715976331034e+04
1.530002638283176348e+05,9.630177514792898728e+04
1.559594328706301749e+05,9.659763313609467878e+04
1.589758350261535670e+05,9.674556213017750997e+04
1.620505772371412313e+05,9.689349112426035572e+04
1.651847878551511094e+05,9.718934911242603266e+04
1.683796170551217801e+05,9.748520710059172416e+04
1.716362372574572219e+05,9.763313609467455535e+04
1.749558435582750826e+05,9.778106508875740110e+04
1.783396541679761140e+05,9.807692307692307804e+04
1.817889108582964400e+05,9.822485207100592379e+04
1.853048794180056721e+05,9.837278106508875499e+04
1.888888501174191188e+05,9.837278106508875499e+04
1.925421381818938535e+05,9.866863905325443193e+04
1.962660842744826514e+05,9.866863905325443193e+04
2.000620549879230675e+05,9.866863905325443193e+04
2.039314433461418084e+05,9.866863905325443193e+04
2.078756693154588866e+05,9.866863905325443193e+04
2.118961803256788116e+05,9.866863905325443193e+04
2.159944518012602057e+05,9.837278106508875499e+04
2.201719877027588082e+05,9.837278106508875499e+04
2.244303210787423886e+05,9.807692307692307804e+04
2.287710146283802751e+05,9.792899408284023229e+04
2.331956612749139313e+05,9.778106508875740110e+04
2.377058847502188291e+05,9.748520710059172416e+04
2.423033401906725776e+05,9.733727810650887841e+04
2.469897147445473820e+05,9.704142011834318691e+04
2.517667281911502942e+05,9.674556213017750997e+04
2.566361335719381168e+05,9.644970414201183303e+04
2.615997178338386002e+05,9.585798816568047914e+04
2.666593024850143120e+05,9.556213017751478765e+04
2.718167442633091705e+05,9.511834319526627951e+04
2.770739358176239766e+05,9.452662721893491107e+04
2.824328064024696941e+05,9.393491124260354263e+04
2.878953225859545055e+05,9.319526627218934300e+04
2.934634889714641031e+05,9.245562130177514337e+04
2.991393489332993631e+05,9.186390532544378948e+04
3.049249853665425908e+05,9.112426035502958985e+04
3.108225214514266117e+05,9.053254437869822141e+04
3.168341214324872126e+05,8.979289940828402177e+04
3.229619914127857774e+05,8.905325443786982214e+04
3.292083801634921692e+05,8.816568047337277676e+04
3.355755799491265207e+05,8.757396449704142287e+04
3.420659273687610985e+05,8.668639053254437749e+04
3.486818042134924908e+05,8.579881656804734666e+04
3.554256383404979133e+05,8.520710059171597823e+04
3.622999045639964752e+05,8.417159763313610165e+04
3.693071255634424160e+05,8.328402366863905627e+04
3.764498728092841338e+05,8.239644970414201089e+04
3.837307675066273659e+05,8.150887573964496551e+04
3.911524815571509534e+05,8.062130177514792013e+04
3.987177385396255995e+05,7.943786982248521235e+04
4.064293147093978478e+05,7.855029585798816697e+04
4.142900400172044756e+05,7.766272189349112159e+04
4.223027991476918687e+05,7.647928994082839927e+04
4.304705325780212879e+05,7.544378698224852269e+04
4.387962376569487387e+05,7.426035502958580037e+04
4.472829697047750233e+05,7.337278106508875499e+04
4.559338431345697609e+05,7.233727810650887841e+04
4.647520325950815459e+05,7.100591715976331034e+04
4.737407741357523482e+05,6.997041420118343376e+04
4.829033663942646817e+05,6.878698224852071144e+04
4.922431718070582720e+05,6.775147928994083486e+04
5.017636178432537708e+05,6.656804733727809798e+04
5.114681982624522061e+05,6.538461538461538294e+04
5.213604743968512048e+05,6.420118343195266061e+04
5.314440764581634430e+05,6.316568047337277676e+04
5.417227048698113067e+05,6.213017751479289291e+04
5.522001316248876974e+05,6.079881656804733939e+04
5.628802016703801928e+05,5.976331360946746281e+04
5.737668343181686942e+05,5.843195266272189474e+04
5.848640246833119309e+05,5.739644970414201816e+04
5.961758451501525706e+05,5.621301775147928856e+04
6.077064468667772599e+05,5.502958579881657352e+04
6.194600612683824729e+05,5.399408284023668966e+04
6.314410016301019350e+05,5.281065088757396006e+04
6.436536646498685004e+05,5.162721893491124501e+04
6.561025320618890692e+05,5.059171597633136116e+04
6.687921722813268425e+05,4.940828402366863884e+04
6.817272420807918534e+05,4.822485207100591651e+04
6.949124882992574712e+05,4.733727810650887113e+04
