# Fig. 2d - simulated time courses, amino acids + wortmannin
# Dalle Pezze P et al. (2016) Nature Communications 7:13254. doi:10.1038/ncomms13254
# Digitized by digitize_dallepezze2016.py from a 600 dpi render of page 5.
# Both axes calibrated on their tick marks; the per-panel residuals printed by the script bound the accuracy of these values.
# value_au is the centre of the red ink in that pixel column; ink_lo_au and ink_hi_au are its extent, which is wide wherever the curve is steep and the centre is therefore not a value the figure claims.
# Values are the paper's arbitrary relative units and are not comparable between readouts.
readout,time_min,value_au,ink_lo_au,ink_hi_au
S6K_pT229,5.84197,0.143288,-0.0114787,0.298054
S6K_pT229,6.09911,0.165397,-0.0114787,0.342273
S6K_pT229,6.35625,0.165397,-0.0114787,0.342273
S6K_pT229,6.61339,0.209616,0.0327403,0.386492
S6K_pT229,6.87052,0.209616,0.0327403,0.386492
S6K_pT229,7.12766,0.253835,0.0769592,0.430711
S6K_pT229,7.3848,0.253835,0.0769592,0.430711
S6K_pT229,7.64194,0.298054,0.121178,0.47493
S6K_pT229,7.89908,0.342273,0.121178,0.563367
S6K_pT229,8.15622,0.364382,0.165397,0.563367
S6K_pT229,8.41335,0.408601,0.209616,0.607586
S6K_pT229,8.67049,0.45282,0.253835,0.651805
S6K_pT229,8.92763,0.497039,0.298054,0.696024
S6K_pT229,9.18477,0.541258,0.298054,0.784462
S6K_pT229,9.44191,0.607586,0.342273,0.8729
S6K_pT229,9.69905,0.673915,0.430711,0.917119
S6K_pT229,9.95618,0.718134,0.430711,1.00556
S6K_pT229,10.2133,0.784462,0.519148,1.04978
S6K_pT229,10.4705,0.85079,0.563367,1.13821
S6K_pT229,10.7276,0.939228,0.607586,1.27087
S6K_pT229,10.9847,1.00556,0.651805,1.35931
S6K_pT229,11.2419,1.04978,0.696024,1.40353
S6K_pT229,11.499,1.16032,0.784462,1.53618
S6K_pT229,11.7562,1.24876,0.8729,1.62462
S6K_pT229,12.0133,1.3372,0.917119,1.75728
S6K_pT229,12.2704,1.40353,1.00556,1.8015
S6K_pT229,12.5276,1.49196,1.09399,1.88994
S6K_pT229,12.7847,1.55829,1.13821,1.97837
S6K_pT229,13.0418,1.69095,1.27087,2.11103
S6K_pT229,13.299,1.75728,1.31509,2.19947
S6K_pT229,13.5561,1.84572,1.40353,2.28791
S6K_pT229,13.8133,1.97837,1.5804,2.37634
S6K_pT229,14.0704,2.06681,1.66884,2.46478
S6K_pT229,14.3275,2.17736,1.75728,2.59744
S6K_pT229,14.5847,2.24369,1.84572,2.64166
S6K_pT229,14.8418,2.35423,1.88994,2.81853
S6K_pT229,15.099,2.48689,2.06681,2.90697
S6K_pT229,15.3561,2.59744,2.15525,3.03963
S6K_pT229,15.6132,2.70799,2.24369,3.17228
S6K_pT229,15.8704,2.81853,2.42056,3.2165
S6K_pT229,16.1275,2.90697,2.46478,3.34916
S6K_pT229,16.3846,3.01752,2.55322,3.48182
S6K_pT229,16.6418,3.12807,2.73009,3.52604
S6K_pT229,16.8989,3.2165,2.77431,3.65869
S6K_pT229,17.1561,3.30494,2.86275,3.74713
S6K_pT229,17.4132,3.37127,2.95119,3.79135
S6K_pT229,17.6703,3.54815,3.08385,4.01244
S6K_pT229,17.9275,3.63658,3.17228,4.10088
S6K_pT229,18.1846,3.72502,3.30494,4.1451
S6K_pT229,18.4418,3.83557,3.4376,4.23354
S6K_pT229,18.6989,3.9019,3.52604,4.27776
S6K_pT229,18.956,3.99033,3.57025,4.41041
S6K_pT229,19.2132,4.10088,3.65869,4.54307
S6K_pT229,19.4703,4.21143,3.83557,4.58729
S6K_pT229,19.7274,4.27776,3.87979,4.67573
S6K_pT229,19.9846,4.3883,4.01244,4.76417
S6K_pT229,20.2417,4.45463,4.10088,4.80838
S6K_pT229,20.4989,4.52096,4.1451,4.89682
S6K_pT229,20.756,4.63151,4.27776,4.98526
S6K_pT229,21.0131,4.69784,4.3662,5.02948
S6K_pT229,21.2703,4.74206,4.41041,5.0737
S6K_pT229,21.5274,4.83049,4.54307,5.11792
S6K_pT229,21.7846,4.89682,4.58729,5.20636
S6K_pT229,22.0417,4.98526,4.67573,5.29479
S6K_pT229,22.2988,5.05159,4.76417,5.33901
S6K_pT229,22.556,5.09581,4.80838,5.38323
S6K_pT229,22.8131,5.16214,4.89682,5.42745
S6K_pT229,23.0702,5.20636,4.94104,5.47167
S6K_pT229,23.3274,5.3169,5.02948,5.60433
S6K_pT229,23.5845,5.36112,5.11792,5.60433
S6K_pT229,23.8417,5.40534,5.16214,5.64854
S6K_pT229,24.0988,5.44956,5.20636,5.69276
S6K_pT229,24.3559,5.49378,5.25057,5.73698
S6K_pT229,24.6131,5.538,5.29479,5.7812
S6K_pT229,24.8702,5.58222,5.33901,5.82542
S6K_pT229,25.1273,5.60433,5.38323,5.82542
S6K_pT229,25.3845,5.64854,5.42745,5.86964
S6K_pT229,25.6416,5.67065,5.47167,5.86964
S6K_pT229,25.8988,5.71487,5.51589,5.91386
S6K_pT229,26.1559,5.75909,5.56011,5.95808
S6K_pT229,26.413,5.80331,5.60433,6.0023
S6K_pT229,26.6702,5.80331,5.60433,6.0023
S6K_pT229,26.9273,5.84753,5.64854,6.04651
S6K_pT229,27.1845,5.84753,5.64854,6.04651
S6K_pT229,27.4416,5.89175,5.69276,6.09073
S6K_pT229,27.6987,5.91386,5.73698,6.09073
S6K_pT229,27.9559,5.91386,5.73698,6.09073
S6K_pT229,28.213,5.93597,5.73698,6.13495
S6K_pT229,28.4701,5.95808,5.7812,6.13495
S6K_pT229,28.7273,5.95808,5.7812,6.13495
S6K_pT229,28.9844,5.95808,5.7812,6.13495
S6K_pT229,29.2416,6.0023,5.82542,6.17917
S6K_pT229,29.4987,6.02441,5.86964,6.17917
S6K_pT229,29.7558,6.04651,5.86964,6.22339
S6K_pT229,30.013,6.06862,5.91386,6.22339
S6K_pT229,30.2701,6.06862,5.91386,6.22339
S6K_pT229,30.5273,6.06862,5.91386,6.22339
S6K_pT229,30.7844,6.06862,5.91386,6.22339
S6K_pT229,31.0415,6.11284,5.95808,6.26761
S6K_pT229,31.2987,6.11284,5.95808,6.26761
S6K_pT229,31.5558,6.11284,5.95808,6.26761
S6K_pT229,31.8129,6.11284,5.95808,6.26761
S6K_pT229,32.0701,6.11284,5.95808,6.26761
S6K_pT229,32.3272,6.11284,5.95808,6.26761
S6K_pT229,32.5844,6.11284,5.95808,6.26761
S6K_pT229,32.8415,6.11284,5.95808,6.26761
S6K_pT229,33.0986,6.11284,5.95808,6.26761
S6K_pT229,33.3558,6.11284,5.95808,6.26761
S6K_pT229,33.6129,6.11284,5.95808,6.26761
S6K_pT229,33.8701,6.11284,5.95808,6.26761
S6K_pT229,34.1272,6.11284,5.95808,6.26761
S6K_pT229,34.3843,6.11284,5.95808,6.26761
S6K_pT229,34.6415,6.11284,5.95808,6.26761
S6K_pT229,34.8986,6.11284,5.95808,6.26761
S6K_pT229,35.1557,6.11284,5.95808,6.26761
S6K_pT229,35.4129,6.11284,5.95808,6.26761
S6K_pT229,35.67,6.11284,5.95808,6.26761
S6K_pT229,35.9272,6.11284,5.95808,6.26761
S6K_pT229,36.1843,6.11284,5.95808,6.26761
S6K_pT229,36.4414,6.11284,5.95808,6.26761
S6K_pT229,36.6986,6.11284,5.95808,6.26761
S6K_pT229,36.9557,6.11284,5.95808,6.26761
S6K_pT229,37.2129,6.11284,5.95808,6.26761
S6K_pT229,37.47,6.11284,5.95808,6.26761
S6K_pT229,37.7271,6.11284,5.95808,6.26761
S6K_pT229,37.9843,6.09073,5.95808,6.22339
S6K_pT229,38.2414,6.06862,5.91386,6.22339
S6K_pT229,38.4985,6.06862,5.91386,6.22339
S6K_pT229,38.7557,6.02441,5.86964,6.17917
S6K_pT229,39.0128,6.02441,5.86964,6.17917
S6K_pT229,39.27,6.0023,5.86964,6.13495
S6K_pT229,39.5271,5.98019,5.82542,6.13495
S6K_pT229,39.7842,5.98019,5.82542,6.13495
S6K_pT229,40.0414,5.98019,5.82542,6.13495
S6K_pT229,40.2985,5.98019,5.82542,6.13495
S6K_pT229,40.5557,5.95808,5.7812,6.13495
S6K_pT229,40.8128,5.95808,5.7812,6.13495
S6K_pT229,41.0699,5.95808,5.7812,6.13495
S6K_pT229,41.3271,5.95808,5.7812,6.13495
S6K_pT229,41.5842,5.95808,5.7812,6.13495
S6K_pT229,41.8413,5.95808,5.7812,6.13495
S6K_pT229,42.0985,5.91386,5.73698,6.09073
S6K_pT229,42.3556,5.91386,5.73698,6.09073
S6K_pT229,42.6128,5.91386,5.73698,6.09073
S6K_pT229,42.8699,5.91386,5.73698,6.09073
S6K_pT229,43.127,5.91386,5.73698,6.09073
S6K_pT229,43.3842,5.91386,5.73698,6.09073
S6K_pT229,43.6413,5.91386,5.73698,6.09073
S6K_pT229,43.8985,5.89175,5.73698,6.04651
S6K_pT229,44.1556,5.89175,5.73698,6.04651
S6K_pT229,44.4127,5.84753,5.69276,6.0023
S6K_pT229,44.6699,5.84753,5.69276,6.0023
S6K_pT229,44.927,5.84753,5.69276,6.0023
S6K_pT229,45.1841,5.82542,5.64854,6.0023
S6K_pT229,45.4413,5.82542,5.64854,6.0023
S6K_pT229,45.6984,5.80331,5.64854,5.95808
S6K_pT229,45.9556,5.82542,5.69276,5.95808
S6K_pT229,46.2127,5.80331,5.69276,5.91386
S6K_pT229,46.4698,5.80331,5.69276,5.91386
S6K_pT229,46.727,5.7812,5.69276,5.86964
S6K_pT229,46.9841,5.7812,5.69276,5.86964
S6K_pT229,47.2412,5.7812,5.73698,5.82542
S6K_pT229,47.4984,5.7812,5.73698,5.82542
S6K_pT229,47.7555,5.7812,5.73698,5.82542
S6K_pT229,48.0127,5.7812,5.73698,5.82542
S6K_pT229,48.2698,5.75909,5.69276,5.82542
S6K_pT229,48.5269,5.75909,5.69276,5.82542
S6K_pT229,48.7841,5.75909,5.64854,5.86964
S6K_pT229,49.0412,5.75909,5.64854,5.86964
S6K_pT229,49.2984,5.73698,5.60433,5.86964
S6K_pT229,49.5555,5.73698,5.60433,5.86964
S6K_pT229,49.8126,5.73698,5.60433,5.86964
S6K_pT229,50.0698,5.73698,5.60433,5.86964
S6K_pT229,50.3269,5.71487,5.56011,5.86964
S6K_pT229,50.584,5.71487,5.56011,5.86964
S6K_pT229,50.8412,5.71487,5.56011,5.86964
S6K_pT229,51.0983,5.71487,5.56011,5.86964
S6K_pT229,51.3555,5.71487,5.56011,5.86964
S6K_pT229,51.6126,5.69276,5.51589,5.86964
S6K_pT229,51.8697,5.69276,5.51589,5.86964
S6K_pT229,52.1269,5.69276,5.51589,5.86964
S6K_pT229,52.384,5.69276,5.51589,5.86964
S6K_pT229,52.6412,5.69276,5.51589,5.86964
S6K_pT229,52.8983,5.69276,5.51589,5.86964
S6K_pT229,53.1554,5.69276,5.51589,5.86964
S6K_pT229,53.4126,5.69276,5.51589,5.86964
S6K_pT229,53.6697,5.69276,5.51589,5.86964
S6K_pT229,53.9268,5.69276,5.51589,5.86964
S6K_pT229,54.184,5.69276,5.51589,5.86964
S6K_pT229,54.4411,5.69276,5.51589,5.86964
S6K_pT229,54.6983,5.67065,5.51589,5.82542
S6K_pT229,54.9554,5.67065,5.51589,5.82542
S6K_pT229,55.2125,5.67065,5.51589,5.82542
S6K_pT229,55.4697,5.67065,5.51589,5.82542
S6K_pT229,55.7268,5.67065,5.51589,5.82542
S6K_pT229,55.984,5.64854,5.51589,5.7812
S6K_pT229,56.2411,5.64854,5.51589,5.7812
S6K_pT229,56.4982,5.64854,5.51589,5.7812
S6K_pT229,56.7554,5.62643,5.47167,5.7812
S6K_pT229,57.0125,5.62643,5.47167,5.7812
S6K_pT229,57.2696,5.60433,5.47167,5.73698
S6K_pT229,57.5268,5.60433,5.47167,5.73698
S6K_pT229,57.7839,5.58222,5.42745,5.73698
S6K_pT229,58.0411,5.58222,5.42745,5.73698
S6K_pT229,58.2982,5.58222,5.42745,5.73698
S6K_pT229,58.5553,5.58222,5.42745,5.73698
S6K_pT229,58.8125,5.58222,5.42745,5.73698
S6K_pT229,59.0696,5.58222,5.42745,5.73698
S6K_pT229,59.3268,5.56011,5.38323,5.73698
S6K_pT229,59.5839,5.56011,5.38323,5.73698
S6K_pT229,59.841,5.56011,5.38323,5.73698
S6K_pT229,60.0982,5.56011,5.38323,5.73698
S6K_pT229,60.3553,5.56011,5.38323,5.73698
S6K_pT229,60.6124,5.56011,5.38323,5.73698
S6K_pT229,60.8696,5.56011,5.38323,5.73698
S6K_pT229,61.1267,5.56011,5.38323,5.73698
S6K_pT229,61.3839,5.56011,5.38323,5.73698
S6K_pT229,61.641,5.56011,5.38323,5.73698
S6K_pT229,61.8981,5.56011,5.38323,5.73698
S6K_pT229,62.1553,5.56011,5.38323,5.73698
S6K_pT229,62.4124,5.56011,5.38323,5.73698
S6K_pT229,62.6696,5.56011,5.38323,5.73698
S6K_pT229,62.9267,5.56011,5.38323,5.73698
S6K_pT229,63.1838,5.56011,5.38323,5.73698
S6K_pT229,63.441,5.56011,5.38323,5.73698
S6K_pT229,63.6981,5.56011,5.38323,5.73698
S6K_pT229,63.9552,5.56011,5.38323,5.73698
S6K_pT229,64.2124,5.56011,5.38323,5.73698
S6K_pT229,64.4695,5.56011,5.38323,5.73698
S6K_pT229,64.7267,5.56011,5.38323,5.73698
S6K_pT229,64.9838,5.56011,5.38323,5.73698
S6K_pT229,65.2409,5.56011,5.38323,5.73698
S6K_pT229,65.4981,5.56011,5.38323,5.73698
S6K_pT229,65.7552,5.56011,5.38323,5.73698
S6K_pT229,66.0124,5.56011,5.38323,5.73698
S6K_pT229,66.2695,5.56011,5.38323,5.73698
S6K_pT229,66.5266,5.56011,5.38323,5.73698
S6K_pT229,66.7838,5.56011,5.38323,5.73698
S6K_pT229,67.0409,5.56011,5.38323,5.73698
S6K_pT229,67.298,5.56011,5.38323,5.73698
S6K_pT229,67.5552,5.56011,5.38323,5.73698
S6K_pT229,67.8123,5.56011,5.38323,5.73698
S6K_pT229,68.0695,5.56011,5.38323,5.73698
S6K_pT229,68.3266,5.56011,5.38323,5.73698
S6K_pT229,68.5837,5.56011,5.38323,5.73698
S6K_pT229,68.8409,5.56011,5.38323,5.73698
S6K_pT229,69.098,5.56011,5.38323,5.73698
S6K_pT229,69.3551,5.56011,5.38323,5.73698
S6K_pT229,69.6123,5.56011,5.38323,5.73698
S6K_pT229,69.8694,5.56011,5.38323,5.73698
S6K_pT229,70.1266,5.56011,5.38323,5.73698
S6K_pT229,70.3837,5.56011,5.38323,5.73698
S6K_pT229,70.6408,5.56011,5.38323,5.73698
S6K_pT229,70.898,5.56011,5.38323,5.73698
S6K_pT229,71.1551,5.56011,5.38323,5.73698
S6K_pT229,71.4123,5.56011,5.38323,5.73698
S6K_pT229,71.6694,5.56011,5.38323,5.73698
S6K_pT229,71.9265,5.56011,5.38323,5.73698
S6K_pT229,72.1837,5.56011,5.38323,5.73698
S6K_pT229,72.4408,5.56011,5.38323,5.73698
S6K_pT229,72.6979,5.56011,5.38323,5.73698
S6K_pT229,72.9551,5.56011,5.38323,5.73698
S6K_pT229,73.2122,5.56011,5.38323,5.73698
S6K_pT229,73.4694,5.56011,5.38323,5.73698
S6K_pT229,73.7265,5.56011,5.38323,5.73698
S6K_pT229,73.9836,5.56011,5.38323,5.73698
S6K_pT229,74.2408,5.56011,5.38323,5.73698
S6K_pT229,74.4979,5.56011,5.38323,5.73698
S6K_pT229,74.7551,5.56011,5.38323,5.73698
S6K_pT229,75.0122,5.56011,5.38323,5.73698
S6K_pT229,75.2693,5.56011,5.38323,5.73698
S6K_pT229,75.5265,5.56011,5.38323,5.73698
S6K_pT229,75.7836,5.56011,5.38323,5.73698
S6K_pT229,76.0407,5.56011,5.38323,5.73698
S6K_pT229,76.2979,5.56011,5.38323,5.73698
S6K_pT229,76.555,5.56011,5.38323,5.73698
S6K_pT229,76.8122,5.56011,5.38323,5.73698
S6K_pT229,77.0693,5.56011,5.38323,5.73698
S6K_pT229,77.3264,5.56011,5.38323,5.73698
S6K_pT229,77.5836,5.56011,5.38323,5.73698
S6K_pT229,77.8407,5.56011,5.38323,5.73698
S6K_pT229,78.0979,5.56011,5.38323,5.73698
S6K_pT229,78.355,5.56011,5.38323,5.73698
S6K_pT229,78.6121,5.56011,5.38323,5.73698
S6K_pT229,78.8693,5.56011,5.38323,5.73698
S6K_pT229,79.1264,5.56011,5.38323,5.73698
S6K_pT229,79.3835,5.56011,5.38323,5.73698
S6K_pT229,79.6407,5.56011,5.38323,5.73698
S6K_pT229,79.8978,5.56011,5.38323,5.73698
S6K_pT229,80.155,5.56011,5.38323,5.73698
S6K_pT229,80.4121,5.56011,5.38323,5.73698
S6K_pT229,80.6692,5.56011,5.38323,5.73698
S6K_pT229,80.9264,5.56011,5.38323,5.73698
S6K_pT229,81.1835,5.56011,5.38323,5.73698
S6K_pT229,81.4407,5.56011,5.38323,5.73698
S6K_pT229,81.6978,5.56011,5.38323,5.73698
S6K_pT229,81.9549,5.56011,5.38323,5.73698
S6K_pT229,82.2121,5.56011,5.38323,5.73698
S6K_pT229,82.4692,5.56011,5.38323,5.73698
S6K_pT229,82.7263,5.538,5.38323,5.69276
S6K_pT229,82.9835,5.538,5.38323,5.69276
S6K_pT229,83.2406,5.538,5.38323,5.69276
S6K_pT229,83.4978,5.538,5.38323,5.69276
S6K_pT229,83.7549,5.538,5.38323,5.69276
S6K_pT229,84.012,5.538,5.38323,5.69276
S6K_pT229,84.2692,5.538,5.38323,5.69276
S6K_pT229,84.5263,5.538,5.38323,5.69276
S6K_pT229,84.7835,5.538,5.38323,5.69276
S6K_pT229,85.0406,5.538,5.38323,5.69276
S6K_pT229,85.2977,5.538,5.38323,5.69276
S6K_pT229,85.5549,5.538,5.38323,5.69276
S6K_pT229,85.812,5.538,5.38323,5.69276
S6K_pT229,86.0691,5.538,5.38323,5.69276
S6K_pT229,86.3263,5.538,5.38323,5.69276
S6K_pT229,86.5834,5.538,5.38323,5.69276
S6K_pT229,86.8406,5.538,5.38323,5.69276
S6K_pT229,87.0977,5.538,5.38323,5.69276
S6K_pT229,87.3548,5.538,5.38323,5.69276
S6K_pT229,87.612,5.538,5.38323,5.69276
S6K_pT229,87.8691,5.538,5.38323,5.69276
S6K_pT229,88.1263,5.538,5.38323,5.69276
S6K_pT229,88.3834,5.538,5.38323,5.69276
S6K_pT229,88.6405,5.538,5.38323,5.69276
S6K_pT229,88.8977,5.538,5.38323,5.69276
S6K_pT229,89.1548,5.538,5.38323,5.69276
S6K_pT229,89.4119,5.538,5.38323,5.69276
S6K_pT229,89.6691,5.538,5.38323,5.69276
S6K_pT229,89.9262,5.538,5.38323,5.69276
S6K_pT229,90.1834,5.538,5.38323,5.69276
S6K_pT229,90.4405,5.538,5.38323,5.69276
S6K_pT229,90.6976,5.538,5.38323,5.69276
S6K_pT229,90.9548,5.538,5.38323,5.69276
S6K_pT229,91.2119,5.538,5.38323,5.69276
S6K_pT229,91.469,5.538,5.38323,5.69276
S6K_pT229,91.7262,5.538,5.38323,5.69276
S6K_pT229,91.9833,5.538,5.38323,5.69276
S6K_pT229,92.2405,5.538,5.38323,5.69276
S6K_pT229,92.4976,5.538,5.38323,5.69276
S6K_pT229,92.7547,5.538,5.38323,5.69276
S6K_pT229,93.0119,5.538,5.38323,5.69276
S6K_pT229,93.269,5.538,5.38323,5.69276
S6K_pT229,93.5262,5.538,5.38323,5.69276
S6K_pT229,93.7833,5.538,5.38323,5.69276
S6K_pT229,94.0404,5.538,5.38323,5.69276
S6K_pT229,94.2976,5.538,5.38323,5.69276
S6K_pT229,94.5547,5.538,5.38323,5.69276
S6K_pT229,94.8118,5.538,5.38323,5.69276
S6K_pT229,95.069,5.538,5.38323,5.69276
S6K_pT229,95.3261,5.538,5.38323,5.69276
S6K_pT229,95.5833,5.538,5.38323,5.69276
S6K_pT229,95.8404,5.538,5.38323,5.69276
S6K_pT229,96.0975,5.538,5.38323,5.69276
S6K_pT229,96.3547,5.538,5.38323,5.69276
S6K_pT229,96.6118,5.538,5.38323,5.69276
S6K_pT229,96.869,5.538,5.38323,5.69276
S6K_pT229,97.1261,5.538,5.38323,5.69276
S6K_pT229,97.3832,5.538,5.38323,5.69276
S6K_pT229,97.6404,5.538,5.38323,5.69276
S6K_pT229,97.8975,5.538,5.38323,5.69276
S6K_pT229,98.1546,5.538,5.38323,5.69276
S6K_pT229,98.4118,5.538,5.38323,5.69276
S6K_pT229,98.6689,5.538,5.38323,5.69276
S6K_pT229,98.9261,5.538,5.38323,5.69276
S6K_pT229,99.1832,5.538,5.38323,5.69276
S6K_pT229,99.4403,5.538,5.38323,5.69276
S6K_pT229,99.6975,5.538,5.38323,5.69276
S6K_pT229,99.9546,5.538,5.38323,5.69276
S6K_pT229,100.212,5.538,5.38323,5.69276
S6K_pT229,100.469,5.538,5.38323,5.69276
S6K_pT229,100.726,5.538,5.38323,5.69276
S6K_pT229,100.983,5.538,5.38323,5.69276
S6K_pT229,101.24,5.538,5.38323,5.69276
S6K_pT229,101.497,5.538,5.38323,5.69276
S6K_pT229,101.755,5.538,5.38323,5.69276
S6K_pT229,102.012,5.538,5.38323,5.69276
S6K_pT229,102.269,5.538,5.38323,5.69276
S6K_pT229,102.526,5.538,5.38323,5.69276
S6K_pT229,102.783,5.538,5.38323,5.69276
S6K_pT229,103.04,5.538,5.38323,5.69276
S6K_pT229,103.297,5.538,5.38323,5.69276
S6K_pT229,103.555,5.538,5.38323,5.69276
S6K_pT229,103.812,5.538,5.38323,5.69276
S6K_pT229,104.069,5.538,5.38323,5.69276
S6K_pT229,104.326,5.538,5.38323,5.69276
S6K_pT229,104.583,5.538,5.38323,5.69276
S6K_pT229,104.84,5.538,5.38323,5.69276
S6K_pT229,105.097,5.538,5.38323,5.69276
S6K_pT229,105.355,5.538,5.38323,5.69276
S6K_pT229,105.612,5.538,5.38323,5.69276
S6K_pT229,105.869,5.538,5.38323,5.69276
S6K_pT229,106.126,5.538,5.38323,5.69276
S6K_pT229,106.383,5.538,5.38323,5.69276
S6K_pT229,106.64,5.538,5.38323,5.69276
S6K_pT229,106.897,5.538,5.38323,5.69276
S6K_pT229,107.154,5.538,5.38323,5.69276
S6K_pT229,107.412,5.538,5.38323,5.69276
S6K_pT229,107.669,5.538,5.38323,5.69276
S6K_pT229,107.926,5.538,5.38323,5.69276
S6K_pT229,108.183,5.538,5.38323,5.69276
S6K_pT229,108.44,5.538,5.38323,5.69276
S6K_pT229,108.697,5.538,5.38323,5.69276
S6K_pT229,108.954,5.538,5.38323,5.69276
S6K_pT229,109.212,5.538,5.38323,5.69276
S6K_pT229,109.469,5.538,5.38323,5.69276
S6K_pT229,109.726,5.538,5.38323,5.69276
S6K_pT229,109.983,5.538,5.38323,5.69276
S6K_pT229,110.24,5.538,5.38323,5.69276
S6K_pT229,110.497,5.538,5.38323,5.69276
S6K_pT229,110.754,5.538,5.38323,5.69276
S6K_pT229,111.012,5.538,5.38323,5.69276
S6K_pT229,111.269,5.538,5.38323,5.69276
S6K_pT229,111.526,5.538,5.38323,5.69276
S6K_pT229,111.783,5.538,5.38323,5.69276
S6K_pT229,112.04,5.538,5.38323,5.69276
S6K_pT229,112.297,5.538,5.38323,5.69276
S6K_pT229,112.554,5.538,5.38323,5.69276
S6K_pT229,112.812,5.538,5.38323,5.69276
S6K_pT229,113.069,5.538,5.38323,5.69276
S6K_pT229,113.326,5.538,5.38323,5.69276
S6K_pT229,113.583,5.538,5.38323,5.69276
S6K_pT229,113.84,5.538,5.38323,5.69276
S6K_pT229,114.097,5.538,5.38323,5.69276
S6K_pT229,114.354,5.538,5.38323,5.69276
S6K_pT229,114.612,5.538,5.38323,5.69276
S6K_pT229,114.869,5.538,5.38323,5.69276
S6K_pT229,115.126,5.538,5.38323,5.69276
S6K_pT229,115.383,5.538,5.38323,5.69276
S6K_pT229,115.64,5.538,5.38323,5.69276
S6K_pT229,115.897,5.538,5.38323,5.69276
S6K_pT229,116.154,5.538,5.38323,5.69276
S6K_pT229,116.411,5.538,5.38323,5.69276
S6K_pT229,116.669,5.56011,5.38323,5.73698
S6K_pT229,116.926,5.56011,5.38323,5.73698
S6K_pT229,117.183,5.56011,5.38323,5.73698
S6K_pT229,117.44,5.56011,5.38323,5.73698
S6K_pT229,117.697,5.56011,5.38323,5.73698
S6K_pT229,117.954,5.56011,5.38323,5.73698
S6K_pT229,118.211,5.56011,5.38323,5.73698
S6K_pT229,118.469,5.56011,5.38323,5.73698
S6K_pT229,118.726,5.56011,5.38323,5.73698
S6K_pT229,118.983,5.56011,5.38323,5.73698
S6K_pT229,119.24,5.56011,5.38323,5.73698
S6K_pT229,119.497,5.56011,5.38323,5.73698
S6K_pT229,119.754,5.56011,5.38323,5.73698
S6K_pT229,120,5.538,5.38323,5.69276
S6K_pT229,120,5.538,5.38323,5.69276
