# Fig. 2c - simulated time courses, amino acids only
# Dalle Pezze P et al. (2016) Nature Communications 7:13254. doi:10.1038/ncomms13254
# Digitized by digitize_dallepezze2016.py from a 600 dpi render of page 5.
# Both axes calibrated on their tick marks; the per-panel residuals printed by the script bound the accuracy of these values.
# value_au is the centre of the red ink in that pixel column; ink_lo_au and ink_hi_au are its extent, which is wide wherever the curve is steep and the centre is therefore not a value the figure claims.
# Values are the paper's arbitrary relative units and are not comparable between readouts.
readout,time_min,value_au,ink_lo_au,ink_hi_au
Akt_pS473,1.74611,0.425278,0.26789,0.582665
Akt_pS473,2.00793,0.425278,0.204935,0.64562
Akt_pS473,2.26974,0.425278,0.141981,0.708575
Akt_pS473,2.53155,0.456755,0.141981,0.77153
Akt_pS473,2.79337,0.51971,0.204935,0.834484
Akt_pS473,3.05518,0.551187,0.204935,0.897439
Akt_pS473,3.31699,0.614142,0.26789,0.960394
Akt_pS473,3.57881,0.677097,0.26789,1.0863
Akt_pS473,3.84062,0.77153,0.330845,1.21221
Akt_pS473,4.10243,0.865962,0.3938,1.33812
Akt_pS473,4.36425,1.0863,0.51971,1.6529
Akt_pS473,4.62606,1.33812,0.77153,1.90472
Akt_pS473,4.88787,1.43256,0.834484,2.03063
Akt_pS473,5.14969,1.58994,1.02335,2.15654
Akt_pS473,5.4115,2.21949,1.14926,3.28973
Akt_pS473,5.67332,2.53427,1.27517,3.79336
Akt_pS473,5.93513,2.81756,1.58994,4.04518
Akt_pS473,6.19694,3.03791,1.84176,4.23405
Akt_pS473,6.45876,3.22677,2.09358,4.35996
Akt_pS473,6.72057,3.54154,2.59722,4.48587
Akt_pS473,6.98238,3.63598,2.72313,4.54882
Akt_pS473,7.2442,3.06938,2.912,3.22677
Akt_pS473,7.50601,5.17837,3.73041,6.62633
Akt_pS473,7.76782,5.39871,3.85632,6.94111
Akt_pS473,8.02964,5.87088,4.54882,7.19293
Akt_pS473,8.29145,6.09122,4.67473,7.5077
Akt_pS473,8.55326,6.31156,4.8636,7.75952
Akt_pS473,8.81508,6.87815,5.74497,8.01134
Akt_pS473,9.07689,7.03554,5.93383,8.13725
Akt_pS473,9.3387,7.25588,6.1227,8.38907
Akt_pS473,9.60052,7.72805,6.87815,8.57794
Akt_pS473,9.86233,7.88543,6.94111,8.82976
Akt_pS473,10.1241,8.38907,7.82248,8.95567
Akt_pS473,10.386,8.60941,8.20021,9.01862
Akt_pS473,10.6478,8.73532,8.38907,9.08158
Akt_pS473,10.9096,8.82976,8.51498,9.14453
Akt_pS473,11.1714,8.86123,8.57794,9.14453
Akt_pS473,11.4332,8.98714,8.7668,9.20749
Akt_pS473,11.695,9.01862,8.82976,9.20749
Akt_pS473,11.9568,9.0501,8.82976,9.27044
Akt_pS473,12.2187,9.0501,8.82976,9.27044
Akt_pS473,12.4805,9.11305,8.89271,9.3334
Akt_pS473,12.7423,9.08158,8.82976,9.3334
Akt_pS473,13.0041,9.0501,8.7668,9.3334
Akt_pS473,13.2659,9.08158,8.7668,9.39635
Akt_pS473,13.5277,8.98714,8.64089,9.3334
Akt_pS473,13.7895,8.92419,8.51498,9.3334
Akt_pS473,14.0513,8.82976,8.38907,9.27044
Akt_pS473,14.3132,8.70385,8.20021,9.20749
Akt_pS473,14.575,8.64089,8.13725,9.14453
Akt_pS473,14.8368,8.57794,8.0743,9.08158
Akt_pS473,15.0986,8.4835,8.01134,8.95567
Akt_pS473,15.3604,8.42055,7.94839,8.89271
Akt_pS473,15.6222,8.32612,7.82248,8.82976
Akt_pS473,15.884,8.16873,7.63361,8.70385
Akt_pS473,16.1459,8.04282,7.5077,8.57794
Akt_pS473,16.4077,8.01134,7.5077,8.51498
Akt_pS473,16.6695,7.85396,7.44475,8.26316
Akt_pS473,16.9313,7.82248,7.44475,8.20021
Akt_pS473,17.1931,7.72805,7.38179,8.0743
Akt_pS473,17.4549,7.35032,7.06702,7.63361
Akt_pS473,17.7167,7.16145,6.8152,7.5077
Akt_pS473,17.9786,7.00406,6.62633,7.38179
Akt_pS473,18.2404,6.94111,6.50043,7.38179
Akt_pS473,18.5022,6.78372,6.24861,7.31884
Akt_pS473,18.764,6.56338,5.99679,7.12997
Akt_pS473,19.0258,6.46895,5.93383,7.00406
Akt_pS473,19.2876,6.37452,5.80792,6.94111
Akt_pS473,19.5494,6.24861,5.74497,6.75224
Akt_pS473,19.8112,6.18565,5.68201,6.68929
Akt_pS473,20.0731,5.99679,5.43019,6.56338
Akt_pS473,20.3349,5.8394,5.30428,6.37452
Akt_pS473,20.5967,5.77644,5.24133,6.31156
Akt_pS473,20.8585,5.68201,5.17837,6.18565
Akt_pS473,21.1203,5.58758,5.11542,6.05974
Akt_pS473,21.3821,5.49315,4.98951,5.99679
Akt_pS473,21.6439,5.36724,4.8636,5.87088
Akt_pS473,21.9058,5.2728,4.80064,5.74497
Akt_pS473,22.1676,5.17837,4.73769,5.61906
Akt_pS473,22.4294,5.11542,4.67473,5.5561
Akt_pS473,22.6912,5.02098,4.54882,5.49315
Akt_pS473,22.953,4.95803,4.48587,5.43019
Akt_pS473,23.2148,4.83212,4.42291,5.24133
Akt_pS473,23.4766,4.76917,4.35996,5.17837
Akt_pS473,23.7384,4.67473,4.297,5.05246
Akt_pS473,24.0003,4.61178,4.23405,4.98951
Akt_pS473,24.2621,4.5803,4.17109,4.98951
Akt_pS473,24.5239,4.48587,4.10814,4.8636
Akt_pS473,24.7857,4.42291,4.10814,4.73769
Akt_pS473,25.0475,4.32848,3.98223,4.67473
Akt_pS473,25.3093,4.297,3.98223,4.61178
Akt_pS473,25.5711,4.23405,3.91927,4.54882
Akt_pS473,25.833,4.17109,3.85632,4.48587
Akt_pS473,26.0948,4.10814,3.79336,4.42291
Akt_pS473,26.3566,4.04518,3.73041,4.35996
Akt_pS473,26.6184,4.01371,3.66745,4.35996
Akt_pS473,26.8802,3.98223,3.66745,4.297
Akt_pS473,27.142,3.91927,3.6045,4.23405
Akt_pS473,27.4038,3.8878,3.6045,4.17109
Akt_pS473,27.6657,3.85632,3.6045,4.10814
Akt_pS473,27.9275,3.79336,3.54154,4.04518
Akt_pS473,28.1893,3.73041,3.47859,3.98223
Akt_pS473,28.4511,3.73041,3.47859,3.98223
Akt_pS473,28.7129,3.69893,3.41564,3.98223
Akt_pS473,28.9747,3.69893,3.41564,3.98223
Akt_pS473,29.2365,3.63598,3.35268,3.91927
Akt_pS473,29.4983,3.57302,3.28973,3.85632
Akt_pS473,29.7602,3.57302,3.28973,3.85632
Akt_pS473,30.022,3.54154,3.28973,3.79336
Akt_pS473,30.2838,3.54154,3.28973,3.79336
Akt_pS473,30.5456,3.51007,3.28973,3.73041
Akt_pS473,30.8074,3.47859,3.28973,3.66745
Akt_pS473,31.0692,3.41564,3.22677,3.6045
Akt_pS473,31.331,3.41564,3.22677,3.6045
Akt_pS473,31.5929,3.41564,3.28973,3.54154
Akt_pS473,31.8547,3.41564,3.28973,3.54154
Akt_pS473,32.1165,3.38416,3.22677,3.54154
Akt_pS473,32.3783,3.35268,3.22677,3.47859
Akt_pS473,32.6401,3.35268,3.22677,3.47859
Akt_pS473,32.9019,3.3212,3.16382,3.47859
Akt_pS473,33.1637,3.28973,3.10086,3.47859
Akt_pS473,33.4255,3.28973,3.10086,3.47859
Akt_pS473,33.6874,3.28973,3.10086,3.47859
Akt_pS473,33.9492,3.25825,3.03791,3.47859
Akt_pS473,34.211,3.25825,3.03791,3.47859
Akt_pS473,34.4728,3.22677,2.97495,3.47859
Akt_pS473,34.7346,3.22677,2.97495,3.47859
Akt_pS473,34.9964,3.22677,2.97495,3.47859
Akt_pS473,35.2582,3.22677,2.97495,3.47859
Akt_pS473,35.5201,3.22677,2.97495,3.47859
Akt_pS473,35.7819,3.22677,2.97495,3.47859
Akt_pS473,36.0437,3.16382,2.912,3.41564
Akt_pS473,36.3055,3.16382,2.912,3.41564
Akt_pS473,36.5673,3.16382,2.912,3.41564
Akt_pS473,36.8291,3.16382,2.912,3.41564
Akt_pS473,37.0909,3.16382,2.912,3.41564
Akt_pS473,37.3528,3.13234,2.912,3.35268
Akt_pS473,37.6146,3.13234,2.912,3.35268
Akt_pS473,37.8764,3.13234,2.912,3.35268
Akt_pS473,38.1382,3.13234,2.912,3.35268
Akt_pS473,38.4,3.13234,2.912,3.35268
Akt_pS473,38.6618,3.13234,2.912,3.35268
Akt_pS473,38.9236,3.13234,2.912,3.35268
Akt_pS473,39.1854,3.13234,2.912,3.35268
Akt_pS473,39.4473,3.13234,2.912,3.35268
Akt_pS473,39.7091,3.13234,2.912,3.35268
Akt_pS473,39.9709,3.13234,2.912,3.35268
Akt_pS473,40.2327,3.13234,2.912,3.35268
Akt_pS473,40.4945,3.13234,2.912,3.35268
Akt_pS473,40.7563,3.13234,2.912,3.35268
Akt_pS473,41.0181,3.13234,2.912,3.35268
Akt_pS473,41.28,3.13234,2.912,3.35268
Akt_pS473,41.5418,3.13234,2.912,3.35268
Akt_pS473,41.8036,3.13234,2.912,3.35268
Akt_pS473,42.0654,3.13234,2.912,3.35268
Akt_pS473,42.3272,3.13234,2.912,3.35268
Akt_pS473,42.589,3.13234,2.912,3.35268
Akt_pS473,42.8508,3.13234,2.912,3.35268
Akt_pS473,43.1127,3.13234,2.912,3.35268
Akt_pS473,43.3745,3.13234,2.912,3.35268
Akt_pS473,43.6363,3.13234,2.912,3.35268
Akt_pS473,43.8981,3.13234,2.912,3.35268
Akt_pS473,44.1599,3.13234,2.912,3.35268
Akt_pS473,44.4217,3.13234,2.912,3.35268
Akt_pS473,44.6835,3.13234,2.912,3.35268
Akt_pS473,44.9453,3.13234,2.912,3.35268
Akt_pS473,45.2072,3.16382,2.97495,3.35268
Akt_pS473,45.469,3.19529,2.97495,3.41564
Akt_pS473,45.7308,3.19529,2.97495,3.41564
Akt_pS473,45.9926,3.19529,2.97495,3.41564
Akt_pS473,46.2544,3.19529,2.97495,3.41564
Akt_pS473,46.5162,3.22677,3.03791,3.41564
Akt_pS473,46.778,3.22677,3.03791,3.41564
Akt_pS473,47.0399,3.22677,3.03791,3.41564
Akt_pS473,47.3017,3.22677,3.03791,3.41564
Akt_pS473,47.5635,3.22677,3.03791,3.41564
Akt_pS473,47.8253,3.22677,3.03791,3.41564
Akt_pS473,48.0871,3.25825,3.03791,3.47859
Akt_pS473,48.3489,3.22677,3.03791,3.41564
Akt_pS473,48.6107,3.25825,3.03791,3.47859
Akt_pS473,48.8725,3.22677,2.97495,3.47859
Akt_pS473,49.1344,3.19529,2.97495,3.41564
Akt_pS473,49.3962,3.22677,2.97495,3.47859
Akt_pS473,49.658,3.22677,2.97495,3.47859
Akt_pS473,49.9198,3.22677,2.97495,3.47859
Akt_pS473,50.1816,3.22677,2.97495,3.47859
Akt_pS473,50.4434,3.22677,2.97495,3.47859
Akt_pS473,50.7052,3.22677,2.97495,3.47859
Akt_pS473,50.9671,3.22677,2.97495,3.47859
Akt_pS473,51.2289,3.22677,2.97495,3.47859
Akt_pS473,51.4907,3.22677,2.97495,3.47859
Akt_pS473,51.7525,3.22677,2.97495,3.47859
Akt_pS473,52.0143,3.22677,2.97495,3.47859
Akt_pS473,52.2761,3.22677,2.97495,3.47859
Akt_pS473,52.5379,3.22677,2.97495,3.47859
Akt_pS473,52.7998,3.25825,3.03791,3.47859
Akt_pS473,53.0616,3.25825,3.03791,3.47859
Akt_pS473,53.3234,3.25825,3.03791,3.47859
Akt_pS473,53.5852,3.25825,3.03791,3.47859
Akt_pS473,53.847,3.25825,3.03791,3.47859
Akt_pS473,54.1088,3.25825,3.03791,3.47859
Akt_pS473,54.3706,3.25825,3.03791,3.47859
Akt_pS473,54.6324,3.25825,3.03791,3.47859
Akt_pS473,54.8943,3.25825,3.03791,3.47859
Akt_pS473,55.1561,3.25825,3.03791,3.47859
Akt_pS473,55.4179,3.25825,3.03791,3.47859
Akt_pS473,55.6797,3.25825,3.03791,3.47859
Akt_pS473,55.9415,3.25825,3.03791,3.47859
Akt_pS473,56.2033,3.25825,3.03791,3.47859
Akt_pS473,56.4651,3.25825,3.03791,3.47859
Akt_pS473,56.727,3.25825,3.03791,3.47859
Akt_pS473,56.9888,3.25825,3.03791,3.47859
Akt_pS473,57.2506,3.25825,3.03791,3.47859
Akt_pS473,57.5124,3.25825,3.03791,3.47859
Akt_pS473,57.7742,3.25825,3.03791,3.47859
Akt_pS473,58.036,3.25825,3.03791,3.47859
Akt_pS473,58.2978,3.25825,3.03791,3.47859
Akt_pS473,58.5596,3.25825,3.03791,3.47859
Akt_pS473,58.8215,3.25825,3.03791,3.47859
Akt_pS473,59.0833,3.25825,3.03791,3.47859
Akt_pS473,59.3451,3.25825,3.03791,3.47859
Akt_pS473,59.6069,3.25825,3.03791,3.47859
Akt_pS473,59.8687,3.25825,3.03791,3.47859
Akt_pS473,60.1305,3.25825,3.03791,3.47859
Akt_pS473,60.3923,3.25825,3.03791,3.47859
Akt_pS473,60.6542,3.28973,3.10086,3.47859
Akt_pS473,60.916,3.28973,3.10086,3.47859
Akt_pS473,61.1778,3.28973,3.10086,3.47859
Akt_pS473,61.4396,3.28973,3.10086,3.47859
Akt_pS473,61.7014,3.3212,3.16382,3.47859
Akt_pS473,61.9632,3.3212,3.16382,3.47859
Akt_pS473,62.225,3.3212,3.16382,3.47859
Akt_pS473,62.4869,3.3212,3.16382,3.47859
Akt_pS473,62.7487,3.3212,3.16382,3.47859
Akt_pS473,63.0105,3.3212,3.16382,3.47859
Akt_pS473,63.2723,3.3212,3.16382,3.47859
Akt_pS473,63.5341,3.3212,3.16382,3.47859
Akt_pS473,63.7959,3.3212,3.16382,3.47859
Akt_pS473,64.0577,3.28973,3.10086,3.47859
Akt_pS473,64.3195,3.28973,3.10086,3.47859
Akt_pS473,64.5814,3.28973,3.10086,3.47859
Akt_pS473,64.8432,3.28973,3.10086,3.47859
Akt_pS473,65.105,3.28973,3.10086,3.47859
Akt_pS473,65.3668,3.28973,3.10086,3.47859
Akt_pS473,65.6286,3.28973,3.10086,3.47859
Akt_pS473,65.8904,3.3212,3.10086,3.54154
Akt_pS473,66.1522,3.3212,3.10086,3.54154
Akt_pS473,66.4141,3.3212,3.10086,3.54154
Akt_pS473,66.6759,3.3212,3.10086,3.54154
Akt_pS473,66.9377,3.3212,3.10086,3.54154
Akt_pS473,67.1995,3.3212,3.10086,3.54154
Akt_pS473,67.4613,3.3212,3.10086,3.54154
Akt_pS473,67.7231,3.3212,3.10086,3.54154
Akt_pS473,67.9849,3.3212,3.10086,3.54154
Akt_pS473,68.2467,3.3212,3.10086,3.54154
Akt_pS473,68.5086,3.3212,3.10086,3.54154
Akt_pS473,68.7704,3.3212,3.10086,3.54154
Akt_pS473,69.0322,3.3212,3.10086,3.54154
Akt_pS473,69.294,3.3212,3.10086,3.54154
Akt_pS473,69.5558,3.3212,3.10086,3.54154
Akt_pS473,69.8176,3.3212,3.10086,3.54154
Akt_pS473,70.0794,3.3212,3.10086,3.54154
Akt_pS473,70.3413,3.3212,3.10086,3.54154
Akt_pS473,70.6031,3.3212,3.10086,3.54154
Akt_pS473,70.8649,3.3212,3.10086,3.54154
Akt_pS473,71.1267,3.3212,3.10086,3.54154
Akt_pS473,71.3885,3.3212,3.10086,3.54154
Akt_pS473,71.6503,3.3212,3.10086,3.54154
Akt_pS473,71.9121,3.3212,3.10086,3.54154
Akt_pS473,72.174,3.3212,3.10086,3.54154
Akt_pS473,72.4358,3.3212,3.10086,3.54154
Akt_pS473,72.6976,3.35268,3.10086,3.6045
Akt_pS473,72.9594,3.35268,3.10086,3.6045
Akt_pS473,73.2212,3.35268,3.10086,3.6045
Akt_pS473,73.483,3.35268,3.10086,3.6045
Akt_pS473,73.7448,3.35268,3.10086,3.6045
Akt_pS473,74.0066,3.35268,3.10086,3.6045
Akt_pS473,74.2685,3.35268,3.10086,3.6045
Akt_pS473,74.5303,3.35268,3.10086,3.6045
Akt_pS473,74.7921,3.35268,3.10086,3.6045
Akt_pS473,75.0539,3.35268,3.10086,3.6045
Akt_pS473,75.3157,3.35268,3.10086,3.6045
Akt_pS473,75.5775,3.35268,3.10086,3.6045
Akt_pS473,75.8393,3.35268,3.10086,3.6045
Akt_pS473,76.1012,3.35268,3.10086,3.6045
Akt_pS473,76.363,3.35268,3.10086,3.6045
Akt_pS473,76.6248,3.35268,3.10086,3.6045
Akt_pS473,76.8866,3.35268,3.10086,3.6045
Akt_pS473,77.1484,3.35268,3.10086,3.6045
Akt_pS473,77.4102,3.35268,3.10086,3.6045
Akt_pS473,77.672,3.35268,3.10086,3.6045
Akt_pS473,77.9339,3.35268,3.10086,3.6045
Akt_pS473,78.1957,3.35268,3.10086,3.6045
Akt_pS473,78.4575,3.35268,3.10086,3.6045
Akt_pS473,78.7193,3.35268,3.10086,3.6045
Akt_pS473,78.9811,3.35268,3.10086,3.6045
Akt_pS473,79.2429,3.35268,3.10086,3.6045
Akt_pS473,79.5047,3.35268,3.10086,3.6045
Akt_pS473,79.7665,3.35268,3.10086,3.6045
Akt_pS473,80.0284,3.35268,3.10086,3.6045
Akt_pS473,80.2902,3.35268,3.10086,3.6045
Akt_pS473,80.552,3.35268,3.10086,3.6045
Akt_pS473,80.8138,3.35268,3.10086,3.6045
Akt_pS473,81.0756,3.35268,3.10086,3.6045
Akt_pS473,81.3374,3.35268,3.10086,3.6045
Akt_pS473,81.5992,3.35268,3.10086,3.6045
Akt_pS473,81.8611,3.35268,3.10086,3.6045
Akt_pS473,82.1229,3.35268,3.10086,3.6045
Akt_pS473,82.3847,3.35268,3.10086,3.6045
Akt_pS473,82.6465,3.35268,3.10086,3.6045
Akt_pS473,82.9083,3.35268,3.10086,3.6045
Akt_pS473,83.1701,3.35268,3.10086,3.6045
Akt_pS473,83.4319,3.35268,3.10086,3.6045
Akt_pS473,83.6937,3.35268,3.10086,3.6045
Akt_pS473,83.9556,3.35268,3.10086,3.6045
Akt_pS473,84.2174,3.35268,3.10086,3.6045
Akt_pS473,84.4792,3.35268,3.10086,3.6045
Akt_pS473,84.741,3.35268,3.10086,3.6045
Akt_pS473,85.0028,3.35268,3.10086,3.6045
Akt_pS473,85.2646,3.35268,3.10086,3.6045
Akt_pS473,85.5264,3.35268,3.10086,3.6045
Akt_pS473,85.7883,3.35268,3.10086,3.6045
Akt_pS473,86.0501,3.35268,3.10086,3.6045
Akt_pS473,86.3119,3.35268,3.10086,3.6045
Akt_pS473,86.5737,3.35268,3.10086,3.6045
Akt_pS473,86.8355,3.35268,3.10086,3.6045
Akt_pS473,87.0973,3.35268,3.10086,3.6045
Akt_pS473,87.3591,3.35268,3.10086,3.6045
Akt_pS473,87.621,3.35268,3.10086,3.6045
Akt_pS473,87.8828,3.35268,3.10086,3.6045
Akt_pS473,88.1446,3.35268,3.10086,3.6045
Akt_pS473,88.4064,3.35268,3.10086,3.6045
Akt_pS473,88.6682,3.35268,3.10086,3.6045
Akt_pS473,88.93,3.35268,3.10086,3.6045
Akt_pS473,89.1918,3.35268,3.10086,3.6045
Akt_pS473,89.4536,3.35268,3.10086,3.6045
Akt_pS473,89.7155,3.35268,3.10086,3.6045
Akt_pS473,89.9773,3.35268,3.10086,3.6045
Akt_pS473,90.2391,3.35268,3.10086,3.6045
Akt_pS473,90.5009,3.35268,3.10086,3.6045
Akt_pS473,90.7627,3.35268,3.10086,3.6045
Akt_pS473,91.0245,3.35268,3.10086,3.6045
Akt_pS473,91.2863,3.35268,3.10086,3.6045
Akt_pS473,91.5482,3.35268,3.10086,3.6045
Akt_pS473,91.81,3.35268,3.10086,3.6045
Akt_pS473,92.0718,3.35268,3.10086,3.6045
Akt_pS473,92.3336,3.35268,3.10086,3.6045
Akt_pS473,92.5954,3.35268,3.10086,3.6045
Akt_pS473,92.8572,3.35268,3.10086,3.6045
Akt_pS473,93.119,3.35268,3.10086,3.6045
Akt_pS473,93.3808,3.35268,3.10086,3.6045
Akt_pS473,93.6427,3.35268,3.10086,3.6045
Akt_pS473,93.9045,3.35268,3.10086,3.6045
Akt_pS473,94.1663,3.38416,3.10086,3.66745
Akt_pS473,94.4281,3.38416,3.10086,3.66745
Akt_pS473,94.6899,3.38416,3.10086,3.66745
Akt_pS473,94.9517,3.38416,3.10086,3.66745
Akt_pS473,95.2135,3.38416,3.10086,3.66745
Akt_pS473,95.4754,3.38416,3.10086,3.66745
Akt_pS473,95.7372,3.38416,3.10086,3.66745
Akt_pS473,95.999,3.38416,3.10086,3.66745
Akt_pS473,96.2608,3.35268,3.10086,3.6045
Akt_pS473,96.5226,3.35268,3.10086,3.6045
Akt_pS473,96.7844,3.35268,3.10086,3.6045
Akt_pS473,97.0462,3.35268,3.10086,3.6045
Akt_pS473,97.3081,3.35268,3.10086,3.6045
Akt_pS473,97.5699,3.35268,3.10086,3.6045
Akt_pS473,97.8317,3.35268,3.10086,3.6045
Akt_pS473,98.0935,3.35268,3.10086,3.6045
Akt_pS473,98.3553,3.35268,3.10086,3.6045
Akt_pS473,98.6171,3.35268,3.10086,3.6045
Akt_pS473,98.8789,3.35268,3.10086,3.6045
Akt_pS473,99.1407,3.35268,3.10086,3.6045
Akt_pS473,99.4026,3.35268,3.10086,3.6045
Akt_pS473,99.6644,3.35268,3.10086,3.6045
Akt_pS473,99.9262,3.35268,3.10086,3.6045
Akt_pS473,100.188,3.35268,3.10086,3.6045
Akt_pS473,100.45,3.35268,3.10086,3.6045
Akt_pS473,100.712,3.35268,3.10086,3.6045
Akt_pS473,100.973,3.35268,3.10086,3.6045
Akt_pS473,101.235,3.35268,3.10086,3.6045
Akt_pS473,101.497,3.35268,3.10086,3.6045
Akt_pS473,101.759,3.35268,3.10086,3.6045
Akt_pS473,102.021,3.35268,3.10086,3.6045
Akt_pS473,102.283,3.35268,3.10086,3.6045
Akt_pS473,102.544,3.35268,3.10086,3.6045
Akt_pS473,102.806,3.35268,3.10086,3.6045
Akt_pS473,103.068,3.35268,3.10086,3.6045
Akt_pS473,103.33,3.35268,3.10086,3.6045
Akt_pS473,103.592,3.35268,3.10086,3.6045
Akt_pS473,103.853,3.35268,3.10086,3.6045
Akt_pS473,104.115,3.35268,3.10086,3.6045
Akt_pS473,104.377,3.35268,3.10086,3.6045
Akt_pS473,104.639,3.35268,3.10086,3.6045
Akt_pS473,104.901,3.35268,3.10086,3.6045
Akt_pS473,105.162,3.35268,3.10086,3.6045
Akt_pS473,105.424,3.35268,3.10086,3.6045
Akt_pS473,105.686,3.35268,3.10086,3.6045
Akt_pS473,105.948,3.35268,3.10086,3.6045
Akt_pS473,106.21,3.35268,3.10086,3.6045
Akt_pS473,106.472,3.35268,3.10086,3.6045
Akt_pS473,106.733,3.35268,3.10086,3.6045
Akt_pS473,106.995,3.35268,3.10086,3.6045
Akt_pS473,107.257,3.35268,3.10086,3.6045
Akt_pS473,107.519,3.35268,3.10086,3.6045
Akt_pS473,107.781,3.35268,3.10086,3.6045
Akt_pS473,108.042,3.35268,3.10086,3.6045
Akt_pS473,108.304,3.35268,3.10086,3.6045
Akt_pS473,108.566,3.35268,3.10086,3.6045
Akt_pS473,108.828,3.35268,3.10086,3.6045
Akt_pS473,109.09,3.35268,3.10086,3.6045
Akt_pS473,109.351,3.35268,3.10086,3.6045
Akt_pS473,109.613,3.35268,3.10086,3.6045
Akt_pS473,109.875,3.35268,3.10086,3.6045
Akt_pS473,110.137,3.35268,3.10086,3.6045
Akt_pS473,110.399,3.35268,3.10086,3.6045
Akt_pS473,110.661,3.35268,3.10086,3.6045
Akt_pS473,110.922,3.35268,3.10086,3.6045
Akt_pS473,111.184,3.35268,3.10086,3.6045
Akt_pS473,111.446,3.35268,3.10086,3.6045
Akt_pS473,111.708,3.35268,3.10086,3.6045
Akt_pS473,111.97,3.35268,3.10086,3.6045
Akt_pS473,112.231,3.35268,3.10086,3.6045
Akt_pS473,112.493,3.35268,3.10086,3.6045
Akt_pS473,112.755,3.35268,3.10086,3.6045
Akt_pS473,113.017,3.35268,3.10086,3.6045
Akt_pS473,113.279,3.35268,3.10086,3.6045
Akt_pS473,113.54,3.35268,3.10086,3.6045
Akt_pS473,113.802,3.35268,3.10086,3.6045
Akt_pS473,114.064,3.35268,3.10086,3.6045
Akt_pS473,114.326,3.35268,3.10086,3.6045
Akt_pS473,114.588,3.35268,3.10086,3.6045
Akt_pS473,114.85,3.35268,3.10086,3.6045
Akt_pS473,115.111,3.35268,3.10086,3.6045
Akt_pS473,115.373,3.35268,3.10086,3.6045
Akt_pS473,115.635,3.35268,3.10086,3.6045
Akt_pS473,115.897,3.35268,3.10086,3.6045
Akt_pS473,116.159,3.35268,3.10086,3.6045
Akt_pS473,116.42,3.35268,3.10086,3.6045
Akt_pS473,116.682,3.35268,3.10086,3.6045
Akt_pS473,116.944,3.35268,3.10086,3.6045
Akt_pS473,117.206,3.35268,3.10086,3.6045
Akt_pS473,117.468,3.35268,3.10086,3.6045
Akt_pS473,117.73,3.35268,3.10086,3.6045
Akt_pS473,117.991,3.35268,3.10086,3.6045
Akt_pS473,118.253,3.35268,3.10086,3.6045
Akt_pS473,118.515,3.35268,3.10086,3.6045
Akt_pS473,118.777,3.35268,3.10086,3.6045
Akt_pS473,119.039,3.35268,3.10086,3.6045
Akt_pS473,119.3,3.35268,3.10086,3.6045
Akt_pS473,119.562,3.38416,3.10086,3.66745
Akt_pS473,119.824,3.38416,3.10086,3.66745
Akt_pS473,120,3.38416,3.10086,3.66745
Akt_pS473,120,3.35268,3.10086,3.6045
AMPK_pT172,0,2.90033,0.0466448,5.75402
AMPK_pT172,0,2.93514,0.0466448,5.82363
AMPK_pT172,0.175231,3.03954,0.185849,5.89323
AMPK_pT172,0.437044,5.37121,4.77959,5.96283
AMPK_pT172,0.698858,5.61482,5.1276,6.10203
AMPK_pT172,0.960671,5.71922,5.26681,6.17164
AMPK_pT172,1.22248,5.85843,5.47561,6.24124
AMPK_pT172,1.4843,5.92803,5.54522,6.31084
AMPK_pT172,1.74611,6.10203,5.68442,6.51965
AMPK_pT172,2.00793,6.41524,6.10203,6.72845
AMPK_pT172,2.26974,6.55445,6.31084,6.79806
AMPK_pT172,2.53155,6.58925,6.38044,6.79806
AMPK_pT172,2.79337,6.65885,6.45005,6.86766
AMPK_pT172,3.05518,6.83286,6.79806,6.86766
AMPK_pT172,3.84062,7.11127,7.00686,7.21567
AMPK_pT172,4.10243,7.14607,7.00686,7.28527
AMPK_pT172,4.36425,7.14607,6.93726,7.35487
AMPK_pT172,4.62606,7.14607,6.93726,7.35487
AMPK_pT172,4.88787,7.14607,6.86766,7.42448
AMPK_pT172,5.14969,7.14607,6.86766,7.42448
AMPK_pT172,5.4115,7.07647,6.79806,7.35487
AMPK_pT172,5.67332,7.04166,6.72845,7.35487
AMPK_pT172,5.93513,6.90246,6.51965,7.28527
AMPK_pT172,6.19694,6.83286,6.38044,7.28527
AMPK_pT172,6.45876,6.72845,6.24124,7.21567
AMPK_pT172,6.72057,6.65885,6.17164,7.14607
AMPK_pT172,6.98238,6.55445,6.03243,7.07647
AMPK_pT172,7.2442,6.51965,5.96283,7.07647
AMPK_pT172,7.50601,6.38044,5.82363,6.93726
AMPK_pT172,7.76782,6.24124,5.75402,6.72845
AMPK_pT172,8.02964,6.17164,5.68442,6.65885
AMPK_pT172,8.29145,6.10203,5.68442,6.51965
AMPK_pT172,8.55326,5.99763,5.61482,6.38044
AMPK_pT172,8.81508,5.99763,5.61482,6.38044
AMPK_pT172,9.07689,5.92803,5.61482,6.24124
AMPK_pT172,9.3387,5.85843,5.54522,6.17164
AMPK_pT172,9.60052,5.78882,5.54522,6.03243
AMPK_pT172,9.86233,5.71922,5.47561,5.96283
AMPK_pT172,10.1241,5.64962,5.40601,5.89323
AMPK_pT172,10.386,5.58002,5.33641,5.82363
