# Fig. 2b - simulated time courses, amino acids + insulin
# Dalle Pezze P et al. (2016) Nature Communications 7:13254. doi:10.1038/ncomms13254
# Digitized by digitize_dallepezze2016.py from a 600 dpi render of page 5.
# Both axes calibrated on their tick marks; the per-panel residuals printed by the script bound the accuracy of these values.
# value_au is the centre of the red ink in that pixel column; ink_lo_au and ink_hi_au are its extent, which is wide wherever the curve is steep and the centre is therefore not a value the figure claims.
# Values are the paper's arbitrary relative units and are not comparable between readouts.
readout,time_min,value_au,ink_lo_au,ink_hi_au
IR_pY1146,0,1.23569,0.815897,1.65548
IR_pY1146,0.0147115,1.33675,0.971375,1.70212
IR_pY1146,0.274166,1.39894,1.08021,1.71767
IR_pY1146,0.533621,1.43781,1.1424,1.73322
IR_pY1146,0.793076,1.47668,1.22014,1.73322
IR_pY1146,1.05253,1.5311,1.31343,1.74876
IR_pY1146,1.31199,1.68657,1.60883,1.76431
IR_pY1146,1.57144,1.72544,1.63993,1.81096
IR_pY1146,1.8309,1.76431,1.65548,1.87315
IR_pY1146,2.09035,1.79541,1.68657,1.90424
IR_pY1146,2.3498,1.81096,1.70212,1.91979
IR_pY1146,2.60926,1.8265,1.71767,1.93534
IR_pY1146,2.86871,1.84983,1.73322,1.96643
IR_pY1146,3.12817,1.88092,1.77986,1.98198
IR_pY1146,3.38762,1.89647,1.79541,1.99753
IR_pY1146,3.64708,1.92756,1.84205,2.01308
IR_pY1146,3.90653,1.94311,1.87315,2.01308
IR_pY1146,4.16599,1.95089,1.8887,2.01308
IR_pY1146,4.42544,1.95866,1.8887,2.02863
IR_pY1146,4.6849,1.96643,1.90424,2.02863
IR_pY1146,4.94435,1.98198,1.91979,2.04417
IR_pY1146,5.20381,1.98198,1.91979,2.04417
IR_pY1146,5.46326,1.98198,1.91979,2.04417
IR_pY1146,5.72272,1.99753,1.93534,2.05972
IR_pY1146,5.98217,2.0053,1.95089,2.05972
IR_pY1146,6.24163,2.0053,1.95089,2.05972
IR_pY1146,6.50108,2.0053,1.95089,2.05972
IR_pY1146,6.76054,2.02085,1.96643,2.07527
IR_pY1146,7.01999,2.02863,1.98198,2.07527
IR_pY1146,7.27945,2.0364,1.99753,2.07527
IR_pY1146,7.5389,2.0364,1.99753,2.07527
IR_pY1146,7.79836,2.0364,1.99753,2.07527
IR_pY1146,8.05781,2.0364,1.99753,2.07527
IR_pY1146,8.31727,2.0364,1.99753,2.07527
IR_pY1146,8.57672,2.0364,1.99753,2.07527
IR_pY1146,8.83618,2.02863,1.98198,2.07527
IR_pY1146,9.09563,2.0364,1.98198,2.09082
IR_pY1146,9.35509,2.0364,1.98198,2.09082
IR_pY1146,9.61454,2.0364,1.98198,2.09082
IR_pY1146,9.87399,2.02863,1.96643,2.09082
IR_pY1146,10.1334,2.02863,1.96643,2.09082
IR_pY1146,10.3929,2.02863,1.96643,2.09082
IR_pY1146,10.6524,2.02863,1.96643,2.09082
IR_pY1146,10.9118,2.02863,1.96643,2.09082
IR_pY1146,11.1713,2.02863,1.96643,2.09082
IR_pY1146,11.4307,2.02863,1.96643,2.09082
IR_pY1146,11.6902,2.02863,1.96643,2.09082
IR_pY1146,11.9496,2.02863,1.96643,2.09082
IR_pY1146,12.2091,2.0364,1.98198,2.09082
IR_pY1146,12.4685,2.02863,1.98198,2.07527
IR_pY1146,12.728,2.02863,1.98198,2.07527
IR_pY1146,12.9875,2.0364,1.99753,2.07527
IR_pY1146,13.2469,2.0364,1.99753,2.07527
IR_pY1146,13.5064,2.0364,1.99753,2.07527
IR_pY1146,13.7658,2.0364,1.99753,2.07527
IR_pY1146,14.0253,2.02863,1.98198,2.07527
IR_pY1146,14.2847,2.0364,1.98198,2.09082
IR_pY1146,14.5442,2.0364,1.98198,2.09082
IR_pY1146,14.8036,2.02863,1.96643,2.09082
IR_pY1146,15.0631,2.02863,1.96643,2.09082
IR_pY1146,15.3225,2.02863,1.96643,2.09082
IR_pY1146,15.582,2.02863,1.96643,2.09082
IR_pY1146,15.8415,2.02863,1.96643,2.09082
IR_pY1146,16.1009,2.02863,1.96643,2.09082
IR_pY1146,16.3604,2.02863,1.96643,2.09082
IR_pY1146,16.6198,2.02863,1.96643,2.09082
IR_pY1146,16.8793,2.02863,1.96643,2.09082
IR_pY1146,17.1387,2.02863,1.96643,2.09082
IR_pY1146,17.3982,2.02863,1.96643,2.09082
IR_pY1146,17.6576,2.02863,1.96643,2.09082
IR_pY1146,17.9171,2.02863,1.96643,2.09082
IR_pY1146,18.1765,2.02863,1.96643,2.09082
IR_pY1146,18.436,2.02863,1.96643,2.09082
IR_pY1146,18.6955,2.02863,1.96643,2.09082
IR_pY1146,18.9549,2.02863,1.96643,2.09082
IR_pY1146,19.2144,2.02863,1.96643,2.09082
IR_pY1146,19.4738,2.02863,1.96643,2.09082
IR_pY1146,19.7333,2.02863,1.96643,2.09082
IR_pY1146,19.9927,2.02863,1.96643,2.09082
IR_pY1146,20.2522,2.02863,1.96643,2.09082
IR_pY1146,20.5116,2.02863,1.96643,2.09082
IR_pY1146,20.7711,2.02863,1.96643,2.09082
IR_pY1146,21.0306,2.02863,1.96643,2.09082
IR_pY1146,21.29,2.02863,1.96643,2.09082
IR_pY1146,21.5495,2.02863,1.96643,2.09082
IR_pY1146,21.8089,2.02863,1.96643,2.09082
IR_pY1146,22.0684,2.02863,1.96643,2.09082
IR_pY1146,22.3278,2.02863,1.96643,2.09082
IR_pY1146,22.5873,2.02863,1.96643,2.09082
IR_pY1146,22.8467,2.02863,1.96643,2.09082
IR_pY1146,23.1062,2.02863,1.96643,2.09082
IR_pY1146,23.3656,2.02863,1.96643,2.09082
IR_pY1146,23.6251,2.02863,1.96643,2.09082
IR_pY1146,23.8846,2.02863,1.96643,2.09082
IR_pY1146,24.144,2.02863,1.96643,2.09082
IR_pY1146,24.4035,2.02863,1.96643,2.09082
IR_pY1146,24.6629,2.02863,1.96643,2.09082
IR_pY1146,24.9224,2.02863,1.96643,2.09082
IR_pY1146,25.1818,2.02863,1.96643,2.09082
IR_pY1146,25.4413,2.02863,1.96643,2.09082
IR_pY1146,25.7007,2.02863,1.96643,2.09082
IR_pY1146,25.9602,2.02863,1.96643,2.09082
IR_pY1146,26.2196,2.02863,1.96643,2.09082
IR_pY1146,26.4791,2.02863,1.96643,2.09082
IR_pY1146,26.7386,2.0364,1.98198,2.09082
IR_pY1146,26.998,2.0364,1.98198,2.09082
IR_pY1146,27.2575,2.02863,1.98198,2.07527
IR_pY1146,27.5169,2.0364,1.99753,2.07527
IR_pY1146,27.7764,2.0364,1.99753,2.07527
IR_pY1146,28.0358,2.0364,1.99753,2.07527
IR_pY1146,28.2953,2.0364,1.99753,2.07527
IR_pY1146,28.5547,2.0364,1.99753,2.07527
IR_pY1146,28.8142,2.02863,1.98198,2.07527
IR_pY1146,29.0737,2.02863,1.98198,2.07527
IR_pY1146,29.3331,2.0364,1.98198,2.09082
IR_pY1146,29.5926,2.02863,1.96643,2.09082
IR_pY1146,29.852,2.02863,1.96643,2.09082
IR_pY1146,30.1115,2.02863,1.96643,2.09082
IR_pY1146,30.3709,2.02863,1.96643,2.09082
IR_pY1146,30.6304,2.02863,1.96643,2.09082
IR_pY1146,30.8898,2.02863,1.96643,2.09082
IR_pY1146,31.1493,2.02863,1.96643,2.09082
IR_pY1146,31.4087,2.02863,1.96643,2.09082
IR_pY1146,31.6682,2.02863,1.96643,2.09082
IR_pY1146,31.9277,2.02863,1.96643,2.09082
IR_pY1146,32.1871,2.02863,1.96643,2.09082
IR_pY1146,32.4466,2.02863,1.96643,2.09082
IR_pY1146,32.706,2.02863,1.96643,2.09082
IR_pY1146,32.9655,2.02863,1.96643,2.09082
IR_pY1146,33.2249,2.02863,1.96643,2.09082
IR_pY1146,33.4844,2.02863,1.96643,2.09082
IR_pY1146,33.7438,2.02863,1.96643,2.09082
IR_pY1146,34.0033,2.02863,1.96643,2.09082
IR_pY1146,34.2627,2.02863,1.96643,2.09082
IR_pY1146,34.5222,2.02863,1.96643,2.09082
IR_pY1146,34.7817,2.02863,1.96643,2.09082
IR_pY1146,35.0411,2.02863,1.96643,2.09082
IR_pY1146,35.3006,2.02863,1.96643,2.09082
IR_pY1146,35.56,2.02863,1.96643,2.09082
IR_pY1146,35.8195,2.02863,1.96643,2.09082
IR_pY1146,36.0789,2.02863,1.96643,2.09082
IR_pY1146,36.3384,2.02863,1.96643,2.09082
IR_pY1146,36.5978,2.02863,1.96643,2.09082
IR_pY1146,36.8573,2.02863,1.96643,2.09082
IR_pY1146,37.1168,2.02863,1.96643,2.09082
IR_pY1146,37.3762,2.02863,1.96643,2.09082
IR_pY1146,37.6357,2.02863,1.96643,2.09082
IR_pY1146,37.8951,2.02863,1.96643,2.09082
IR_pY1146,38.1546,2.02863,1.96643,2.09082
IR_pY1146,38.414,2.02863,1.96643,2.09082
IR_pY1146,38.6735,2.02863,1.96643,2.09082
IR_pY1146,38.9329,2.02863,1.96643,2.09082
IR_pY1146,39.1924,2.02863,1.96643,2.09082
IR_pY1146,39.4518,2.02863,1.96643,2.09082
IR_pY1146,39.7113,2.02863,1.96643,2.09082
IR_pY1146,39.9708,2.02863,1.96643,2.09082
IR_pY1146,40.2302,2.02863,1.96643,2.09082
IR_pY1146,40.4897,2.02863,1.96643,2.09082
IR_pY1146,40.7491,2.02863,1.96643,2.09082
IR_pY1146,41.0086,2.02863,1.96643,2.09082
IR_pY1146,41.268,2.02863,1.96643,2.09082
IR_pY1146,41.5275,2.02863,1.96643,2.09082
IR_pY1146,41.7869,2.02085,1.96643,2.07527
IR_pY1146,42.0464,2.02085,1.96643,2.07527
IR_pY1146,42.3058,2.02863,1.98198,2.07527
IR_pY1146,42.5653,2.02863,1.98198,2.07527
IR_pY1146,42.8248,2.0364,1.99753,2.07527
IR_pY1146,43.0842,2.0364,1.99753,2.07527
IR_pY1146,43.3437,2.0364,1.99753,2.07527
IR_pY1146,43.6031,2.0364,1.99753,2.07527
IR_pY1146,43.8626,2.02863,1.98198,2.07527
IR_pY1146,44.122,2.0364,1.98198,2.09082
IR_pY1146,44.3815,2.0364,1.98198,2.09082
IR_pY1146,44.6409,2.0364,1.98198,2.09082
IR_pY1146,44.9004,2.0364,1.98198,2.09082
IR_pY1146,45.1599,2.02863,1.96643,2.09082
IR_pY1146,45.4193,2.02863,1.96643,2.09082
IR_pY1146,45.6788,2.02863,1.96643,2.09082
IR_pY1146,45.9382,2.02863,1.96643,2.09082
IR_pY1146,46.1977,2.02863,1.96643,2.09082
IR_pY1146,46.4571,2.02863,1.96643,2.09082
IR_pY1146,46.7166,2.02863,1.96643,2.09082
IR_pY1146,46.976,2.02863,1.96643,2.09082
IR_pY1146,47.2355,2.02863,1.96643,2.09082
IR_pY1146,47.4949,2.02863,1.96643,2.09082
IR_pY1146,47.7544,2.02863,1.96643,2.09082
IR_pY1146,48.0139,2.02863,1.96643,2.09082
IR_pY1146,48.2733,2.02863,1.96643,2.09082
IR_pY1146,48.5328,2.02863,1.96643,2.09082
IR_pY1146,48.7922,2.02863,1.96643,2.09082
IR_pY1146,49.0517,2.02863,1.96643,2.09082
IR_pY1146,49.3111,2.02863,1.96643,2.09082
IR_pY1146,49.5706,2.02863,1.96643,2.09082
IR_pY1146,49.83,2.02863,1.96643,2.09082
IR_pY1146,50.0895,2.02863,1.96643,2.09082
IR_pY1146,50.3489,2.02863,1.96643,2.09082
IR_pY1146,50.6084,2.02863,1.96643,2.09082
IR_pY1146,50.8679,2.02863,1.96643,2.09082
IR_pY1146,51.1273,2.02863,1.96643,2.09082
IR_pY1146,51.3868,2.02863,1.96643,2.09082
IR_pY1146,51.6462,2.02863,1.96643,2.09082
IR_pY1146,51.9057,2.02863,1.96643,2.09082
IR_pY1146,52.1651,2.02863,1.96643,2.09082
IR_pY1146,52.4246,2.02863,1.96643,2.09082
IR_pY1146,52.684,2.02863,1.96643,2.09082
IR_pY1146,52.9435,2.02863,1.96643,2.09082
IR_pY1146,53.203,2.02863,1.96643,2.09082
IR_pY1146,53.4624,2.02863,1.96643,2.09082
IR_pY1146,53.7219,2.02863,1.96643,2.09082
IR_pY1146,53.9813,2.02863,1.96643,2.09082
IR_pY1146,54.2408,2.02863,1.96643,2.09082
IR_pY1146,54.5002,2.02863,1.96643,2.09082
IR_pY1146,54.7597,2.02863,1.96643,2.09082
IR_pY1146,55.0191,2.02863,1.96643,2.09082
IR_pY1146,55.2786,2.02863,1.96643,2.09082
IR_pY1146,55.538,2.02863,1.96643,2.09082
IR_pY1146,55.7975,2.02863,1.96643,2.09082
IR_pY1146,56.057,2.02863,1.96643,2.09082
IR_pY1146,56.3164,2.02863,1.96643,2.09082
IR_pY1146,56.5759,2.0364,1.98198,2.09082
IR_pY1146,56.8353,2.0364,1.98198,2.09082
IR_pY1146,57.0948,2.0364,1.98198,2.09082
IR_pY1146,57.3542,2.0364,1.98198,2.09082
IR_pY1146,57.6137,2.02863,1.98198,2.07527
IR_pY1146,57.8731,2.0364,1.99753,2.07527
IR_pY1146,58.1326,2.0364,1.99753,2.07527
IR_pY1146,58.392,2.0364,1.99753,2.07527
IR_pY1146,58.6515,2.0364,1.99753,2.07527
IR_pY1146,58.911,2.02863,1.98198,2.07527
IR_pY1146,59.1704,2.02863,1.98198,2.07527
IR_pY1146,59.4299,2.0364,1.98198,2.09082
IR_pY1146,59.6893,2.02863,1.96643,2.09082
IR_pY1146,59.9488,2.02863,1.96643,2.09082
IR_pY1146,60.2082,2.02863,1.96643,2.09082
IR_pY1146,60.4677,2.02863,1.96643,2.09082
IR_pY1146,60.7271,2.02863,1.96643,2.09082
IR_pY1146,60.9866,2.02863,1.96643,2.09082
IR_pY1146,61.246,2.02863,1.96643,2.09082
IR_pY1146,61.5055,2.02863,1.96643,2.09082
IR_pY1146,61.765,2.02863,1.96643,2.09082
IR_pY1146,62.0244,2.02863,1.96643,2.09082
IR_pY1146,62.2839,2.02863,1.96643,2.09082
IR_pY1146,62.5433,2.02863,1.96643,2.09082
IR_pY1146,62.8028,2.02863,1.96643,2.09082
IR_pY1146,63.0622,2.02863,1.96643,2.09082
IR_pY1146,63.3217,2.02863,1.96643,2.09082
IR_pY1146,63.5811,2.02863,1.96643,2.09082
IR_pY1146,63.8406,2.02863,1.96643,2.09082
IR_pY1146,64.1001,2.02863,1.96643,2.09082
IR_pY1146,64.3595,2.02863,1.96643,2.09082
IR_pY1146,64.619,2.02863,1.96643,2.09082
IR_pY1146,64.8784,2.02863,1.96643,2.09082
IR_pY1146,65.1379,2.02863,1.96643,2.09082
IR_pY1146,65.3973,2.02863,1.96643,2.09082
IR_pY1146,65.6568,2.02863,1.96643,2.09082
IR_pY1146,65.9162,2.02863,1.96643,2.09082
IR_pY1146,66.1757,2.02863,1.96643,2.09082
IR_pY1146,66.4351,2.02863,1.96643,2.09082
IR_pY1146,66.6946,2.02863,1.96643,2.09082
IR_pY1146,66.9541,2.02863,1.96643,2.09082
IR_pY1146,67.2135,2.02863,1.96643,2.09082
IR_pY1146,67.473,2.02863,1.96643,2.09082
IR_pY1146,67.7324,2.02863,1.96643,2.09082
IR_pY1146,67.9919,2.02863,1.96643,2.09082
IR_pY1146,68.2513,2.02863,1.96643,2.09082
IR_pY1146,68.5108,2.02863,1.96643,2.09082
IR_pY1146,68.7702,2.02863,1.96643,2.09082
IR_pY1146,69.0297,2.02863,1.96643,2.09082
IR_pY1146,69.2891,2.02863,1.96643,2.09082
IR_pY1146,69.5486,2.02863,1.96643,2.09082
IR_pY1146,69.8081,2.02863,1.96643,2.09082
IR_pY1146,70.0675,2.02863,1.96643,2.09082
IR_pY1146,70.327,2.02863,1.96643,2.09082
IR_pY1146,70.5864,2.02863,1.96643,2.09082
IR_pY1146,70.8459,2.02863,1.96643,2.09082
IR_pY1146,71.1053,2.02863,1.96643,2.09082
IR_pY1146,71.3648,2.02863,1.96643,2.09082
IR_pY1146,71.6242,2.02863,1.96643,2.09082
IR_pY1146,71.8837,2.02863,1.96643,2.09082
IR_pY1146,72.1432,2.02863,1.96643,2.09082
IR_pY1146,72.4026,2.02863,1.96643,2.09082
IR_pY1146,72.6621,2.02863,1.96643,2.09082
IR_pY1146,72.9215,2.02863,1.96643,2.09082
IR_pY1146,73.181,2.02863,1.96643,2.09082
IR_pY1146,73.4404,2.02863,1.96643,2.09082
IR_pY1146,73.6999,2.02863,1.96643,2.09082
IR_pY1146,73.9593,2.02863,1.96643,2.09082
IR_pY1146,74.2188,2.02863,1.96643,2.09082
IR_pY1146,74.4782,2.02863,1.96643,2.09082
IR_pY1146,74.7377,2.02863,1.96643,2.09082
IR_pY1146,74.9972,2.02863,1.96643,2.09082
IR_pY1146,75.2566,2.02863,1.96643,2.09082
IR_pY1146,75.5161,2.02863,1.96643,2.09082
IR_pY1146,75.7755,2.02863,1.96643,2.09082
IR_pY1146,76.035,2.02863,1.96643,2.09082
IR_pY1146,76.2944,2.02863,1.96643,2.09082
IR_pY1146,76.5539,2.02863,1.96643,2.09082
IR_pY1146,76.8133,2.02863,1.96643,2.09082
IR_pY1146,77.0728,2.02863,1.96643,2.09082
IR_pY1146,77.3322,2.02863,1.96643,2.09082
IR_pY1146,77.5917,2.02863,1.96643,2.09082
IR_pY1146,77.8512,2.02863,1.96643,2.09082
IR_pY1146,78.1106,2.02863,1.96643,2.09082
IR_pY1146,78.3701,2.02863,1.96643,2.09082
IR_pY1146,78.6295,2.02863,1.96643,2.09082
IR_pY1146,78.889,2.02863,1.96643,2.09082
IR_pY1146,79.1484,2.02863,1.96643,2.09082
IR_pY1146,79.4079,2.02863,1.96643,2.09082
IR_pY1146,79.6673,2.02863,1.96643,2.09082
IR_pY1146,79.9268,2.02863,1.96643,2.09082
IR_pY1146,80.1863,2.02863,1.96643,2.09082
IR_pY1146,80.4457,2.02863,1.96643,2.09082
IR_pY1146,80.7052,2.02863,1.96643,2.09082
IR_pY1146,80.9646,2.02863,1.96643,2.09082
IR_pY1146,81.2241,2.02863,1.96643,2.09082
IR_pY1146,81.4835,2.02863,1.96643,2.09082
IR_pY1146,81.743,2.02863,1.96643,2.09082
IR_pY1146,82.0024,2.02863,1.96643,2.09082
IR_pY1146,82.2619,2.02863,1.96643,2.09082
IR_pY1146,82.5213,2.02863,1.96643,2.09082
IR_pY1146,82.7808,2.02863,1.96643,2.09082
IR_pY1146,83.0403,2.02863,1.96643,2.09082
IR_pY1146,83.2997,2.02863,1.96643,2.09082
IR_pY1146,83.5592,2.02863,1.96643,2.09082
IR_pY1146,83.8186,2.02863,1.96643,2.09082
IR_pY1146,84.0781,2.02863,1.96643,2.09082
IR_pY1146,84.3375,2.02863,1.96643,2.09082
IR_pY1146,84.597,2.02863,1.96643,2.09082
IR_pY1146,84.8564,2.02863,1.96643,2.09082
IR_pY1146,85.1159,2.02863,1.96643,2.09082
IR_pY1146,85.3753,2.02863,1.96643,2.09082
IR_pY1146,85.6348,2.02863,1.96643,2.09082
IR_pY1146,85.8943,2.02863,1.96643,2.09082
IR_pY1146,86.1537,2.02863,1.96643,2.09082
IR_pY1146,86.4132,2.02863,1.96643,2.09082
IR_pY1146,86.6726,2.02863,1.96643,2.09082
IR_pY1146,86.9321,2.02863,1.96643,2.09082
IR_pY1146,87.1915,2.02863,1.96643,2.09082
IR_pY1146,87.451,2.02863,1.96643,2.09082
IR_pY1146,87.7104,2.02863,1.96643,2.09082
IR_pY1146,87.9699,2.02863,1.96643,2.09082
IR_pY1146,88.2294,2.02863,1.96643,2.09082
IR_pY1146,88.4888,2.02863,1.96643,2.09082
IR_pY1146,88.7483,2.02863,1.96643,2.09082
IR_pY1146,89.0077,2.02863,1.96643,2.09082
IR_pY1146,89.2672,2.02863,1.96643,2.09082
IR_pY1146,89.5266,2.02863,1.96643,2.09082
IR_pY1146,89.7861,2.02863,1.96643,2.09082
IR_pY1146,90.0455,2.02863,1.96643,2.09082
IR_pY1146,90.305,2.02863,1.96643,2.09082
IR_pY1146,90.5644,2.02863,1.96643,2.09082
IR_pY1146,90.8239,2.02863,1.96643,2.09082
IR_pY1146,91.0834,2.02863,1.96643,2.09082
IR_pY1146,91.3428,2.02863,1.96643,2.09082
IR_pY1146,91.6023,2.02863,1.96643,2.09082
IR_pY1146,91.8617,2.02863,1.96643,2.09082
IR_pY1146,92.1212,2.02863,1.96643,2.09082
IR_pY1146,92.3806,2.02863,1.96643,2.09082
IR_pY1146,92.6401,2.02863,1.96643,2.09082
IR_pY1146,92.8995,2.02863,1.96643,2.09082
IR_pY1146,93.159,2.02863,1.96643,2.09082
IR_pY1146,93.4184,2.02863,1.96643,2.09082
IR_pY1146,93.6779,2.02863,1.96643,2.09082
IR_pY1146,93.9374,2.02863,1.96643,2.09082
IR_pY1146,94.1968,2.02863,1.96643,2.09082
IR_pY1146,94.4563,2.02863,1.96643,2.09082
IR_pY1146,94.7157,2.02863,1.96643,2.09082
IR_pY1146,94.9752,2.02863,1.96643,2.09082
IR_pY1146,95.2346,2.02863,1.96643,2.09082
IR_pY1146,95.4941,2.02863,1.96643,2.09082
IR_pY1146,95.7535,2.02863,1.96643,2.09082
IR_pY1146,96.013,2.02863,1.96643,2.09082
IR_pY1146,96.2725,2.02863,1.96643,2.09082
IR_pY1146,96.5319,2.02863,1.96643,2.09082
IR_pY1146,96.7914,2.02863,1.96643,2.09082
IR_pY1146,97.0508,2.02863,1.96643,2.09082
IR_pY1146,97.3103,2.02863,1.96643,2.09082
IR_pY1146,97.5697,2.02863,1.96643,2.09082
IR_pY1146,97.8292,2.02863,1.96643,2.09082
IR_pY1146,98.0886,2.02863,1.96643,2.09082
IR_pY1146,98.3481,2.02863,1.96643,2.09082
IR_pY1146,98.6075,2.02863,1.96643,2.09082
IR_pY1146,98.867,2.02863,1.96643,2.09082
IR_pY1146,99.1265,2.02863,1.96643,2.09082
IR_pY1146,99.3859,2.02863,1.96643,2.09082
IR_pY1146,99.6454,2.02863,1.96643,2.09082
IR_pY1146,99.9048,2.02863,1.96643,2.09082
IR_pY1146,100.164,2.02863,1.96643,2.09082
IR_pY1146,100.424,2.02863,1.96643,2.09082
IR_pY1146,100.683,2.02863,1.96643,2.09082
IR_pY1146,100.943,2.02863,1.96643,2.09082
IR_pY1146,101.202,2.02863,1.96643,2.09082
IR_pY1146,101.462,2.02863,1.96643,2.09082
IR_pY1146,101.721,2.02863,1.96643,2.09082
IR_pY1146,101.98,2.02863,1.96643,2.09082
IR_pY1146,102.24,2.02863,1.96643,2.09082
IR_pY1146,102.499,2.02863,1.96643,2.09082
IR_pY1146,102.759,2.02863,1.96643,2.09082
IR_pY1146,103.018,2.02863,1.96643,2.09082
IR_pY1146,103.278,2.02863,1.96643,2.09082
IR_pY1146,103.537,2.02863,1.96643,2.09082
IR_pY1146,103.797,2.02863,1.96643,2.09082
IR_pY1146,104.056,2.02863,1.96643,2.09082
IR_pY1146,104.316,2.02863,1.96643,2.09082
IR_pY1146,104.575,2.02863,1.96643,2.09082
IR_pY1146,104.834,2.02863,1.96643,2.09082
IR_pY1146,105.094,2.02863,1.96643,2.09082
IR_pY1146,105.353,2.02863,1.96643,2.09082
IR_pY1146,105.613,2.02863,1.96643,2.09082
IR_pY1146,105.872,2.02863,1.96643,2.09082
IR_pY1146,106.132,2.02863,1.96643,2.09082
IR_pY1146,106.391,2.02863,1.96643,2.09082
IR_pY1146,106.651,2.02863,1.96643,2.09082
IR_pY1146,106.91,2.02863,1.96643,2.09082
IR_pY1146,107.17,2.02863,1.96643,2.09082
IR_pY1146,107.429,2.02863,1.96643,2.09082
IR_pY1146,107.688,2.02863,1.96643,2.09082
IR_pY1146,107.948,2.02863,1.96643,2.09082
IR_pY1146,108.207,2.02863,1.96643,2.09082
IR_pY1146,108.467,2.02863,1.96643,2.09082
IR_pY1146,108.726,2.02863,1.96643,2.09082
IR_pY1146,108.986,2.02863,1.96643,2.09082
IR_pY1146,109.245,2.02863,1.96643,2.09082
IR_pY1146,109.505,2.02863,1.96643,2.09082
IR_pY1146,109.764,2.02863,1.96643,2.09082
IR_pY1146,110.024,2.02863,1.96643,2.09082
IR_pY1146,110.283,2.02863,1.96643,2.09082
IR_pY1146,110.542,2.02863,1.96643,2.09082
IR_pY1146,110.802,2.02863,1.96643,2.09082
IR_pY1146,111.061,2.02863,1.96643,2.09082
IR_pY1146,111.321,2.02863,1.96643,2.09082
IR_pY1146,111.58,2.02863,1.96643,2.09082
IR_pY1146,111.84,2.02863,1.96643,2.09082
IR_pY1146,112.099,2.02863,1.96643,2.09082
IR_pY1146,112.359,2.02863,1.96643,2.09082
IR_pY1146,112.618,2.02863,1.96643,2.09082
IR_pY1146,112.878,2.02863,1.96643,2.09082
IR_pY1146,113.137,2.02863,1.96643,2.09082
IR_pY1146,113.396,2.02863,1.96643,2.09082
IR_pY1146,113.656,2.02863,1.96643,2.09082
IR_pY1146,113.915,2.02863,1.96643,2.09082
IR_pY1146,114.175,2.02863,1.96643,2.09082
IR_pY1146,114.434,2.02863,1.96643,2.09082
IR_pY1146,114.694,2.02863,1.96643,2.09082
IR_pY1146,114.953,2.02863,1.96643,2.09082
IR_pY1146,115.213,2.02863,1.96643,2.09082
IR_pY1146,115.472,2.02863,1.96643,2.09082
IR_pY1146,115.732,2.02863,1.96643,2.09082
IR_pY1146,115.991,2.02863,1.96643,2.09082
IR_pY1146,116.25,2.02863,1.96643,2.09082
IR_pY1146,116.51,2.02863,1.96643,2.09082
IR_pY1146,116.769,2.0364,1.98198,2.09082
IR_pY1146,117.029,2.02863,1.98198,2.07527
IR_pY1146,117.288,2.0364,2.01308,2.05972
AMPK_pT172,0,6.34002,0.438911,12.2411
AMPK_pT172,0,8.52562,0.438911,16.6123
AMPK_pT172,0.144439,12.1319,6.55858,17.7051
AMPK_pT172,0.403894,14.2082,10.2741,18.1422
AMPK_pT172,0.663349,14.7546,11.1483,18.3608
AMPK_pT172,0.922803,15.8474,13.3339,18.3608
AMPK_pT172,1.18226,16.1752,13.771,18.5794
AMPK_pT172,1.44171,16.6123,14.6453,18.5794
AMPK_pT172,1.70117,17.0494,15.5195,18.5794
AMPK_pT172,1.96062,17.268,15.9566,18.5794
AMPK_pT172,2.22008,17.268,15.9566,18.5794
AMPK_pT172,2.47953,17.268,16.1752,18.3608
AMPK_pT172,2.73899,17.268,16.1752,18.3608
AMPK_pT172,2.99844,17.0494,15.9566,18.1422
AMPK_pT172,3.2579,16.8309,15.7381,17.9237
AMPK_pT172,3.51735,16.8309,15.7381,17.9237
AMPK_pT172,3.77681,16.6123,15.7381,17.4866
AMPK_pT172,4.03626,16.3938,15.7381,17.0494
AMPK_pT172,4.81463,14.2082,13.5525,14.8638
AMPK_pT172,5.07408,13.9896,13.3339,14.6453
AMPK_pT172,5.33354,13.5525,12.4597,14.6453
AMPK_pT172,5.59299,13.2247,11.804,14.6453
AMPK_pT172,5.85245,12.8968,11.5855,14.2082
AMPK_pT172,6.1119,12.6783,11.3669,13.9896
AMPK_pT172,6.37135,12.4597,11.1483,13.771
AMPK_pT172,6.63081,12.2411,10.9298,13.5525
AMPK_pT172,6.89026,12.1319,10.9298,13.3339
AMPK_pT172,7.14972,11.9133,10.7112,13.1154
AMPK_pT172,7.40917,11.6947,10.4927,12.8968
AMPK_pT172,7.66863,11.4762,10.2741,12.6783
AMPK_pT172,7.92808,11.2576,10.2741,12.2411
AMPK_pT172,8.18754,11.0391,10.0555,12.0226
AMPK_pT172,8.44699,10.8205,9.83698,11.804
AMPK_pT172,8.70645,10.7112,9.83698,11.5855
AMPK_pT172,8.9659,10.4927,9.61842,11.3669
AMPK_pT172,9.22536,10.3834,9.61842,11.1483
AMPK_pT172,9.48481,10.2741,9.61842,10.9298
AMPK_pT172,9.74427,10.2741,9.61842,10.9298
AMPK_pT172,10.0037,10.2741,9.61842,10.9298
